Phylostratum	GeneID	X4wpc	X5wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
3	ENSG00000001629	0.6	0.463636363636364	0.754545454545455	0.763636363636364	0.652272727272727	0.581818181818182	0.481818181818182	0.890909090909091	0.772727272727272	0.881818181818182	0.763636363636364	0.858181818181818	0.612121212121212	0.245454545454545	0.145454545454546	0.309090909090909	0.172727272727273	0.157575757575758	0.218181818181818	0.0999999999999998
4	ENSG00000001630	0.418181818181818	0.627272727272727	0.654545454545455	0.770909090909091	0.720454545454545	1	0.618181818181818	0.672727272727273	0.690909090909091	0.863636363636364	0.963636363636364	0.807272727272727	0.4	0.281818181818182	0.0818181818181818	0.281818181818182	0.0909090909090907	0.151515151515151	0.2	0.163636363636363
2	ENSG00000001631	0.896969696969697	0.963636363636364	0.790909090909091	0.723636363636364	0.584090909090909	0.781818181818182	0.477272727272727	0.690909090909091	0.427272727272727	0.636363636363636	0.490909090909091	0.661818181818182	0.139393939393939	0.227272727272727	0.0909090909090911	0.318181818181818	0.136363636363636	0.272727272727273	0.581818181818182	0.227272727272727
7	ENSG00000002016	0.884848484848485	0.754545454545455	0.781818181818182	0.781818181818182	0.652272727272727	0.8	0.622727272727273	0.6	0.418181818181818	0.690909090909091	0.709090909090909	0.770909090909091	0.393939393939394	0.381818181818182	0.0636363636363636	0.254545454545454	0.145454545454546	0.181818181818182	0.3	0.209090909090909
5	ENSG00000002549	0.933333333333333	0.918181818181818	0.581818181818182	0.349090909090909	0.247727272727273	0.818181818181818	0.590909090909091	0.709090909090909	0.390909090909091	0.190909090909091	0.0727272727272727	0.283636363636364	0.76969696969697	0.6	0.363636363636364	0.718181818181818	0.481818181818182	0.357575757575757	0.3	0.663636363636364
8	ENSG00000002586	0.890909090909091	0.845454545454545	0.663636363636364	0.516363636363636	0.468181818181818	0.527272727272727	0.836363636363636	0.381818181818182	0.545454545454546	0.327272727272727	0.0181818181818182	0.309090909090909	0.593939393939394	0.663636363636363	0.327272727272727	0.263636363636364	0.390909090909091	0.290909090909091	0.336363636363636	0.345454545454546
3	ENSG00000002746	0.0363636363636364	0.109090909090909	0.654545454545455	0.763636363636364	0.640909090909091	0.854545454545454	0.722727272727272	1	0.754545454545455	0.472727272727273	0.745454545454545	0.76	0.327272727272728	0.172727272727273	0.381818181818182	0.2	0.163636363636363	0.490909090909091	0.481818181818182	0.363636363636364
6	ENSG00000002822	0.6	0.654545454545455	0.863636363636364	0.64	0.679545454545454	0.6	0.813636363636364	0.0363636363636364	0.636363636363636	0.327272727272727	0.727272727272727	0.505454545454545	0.333333333333333	0.172727272727273	0.490909090909091	0.672727272727273	0.536363636363636	0.260606060606061	0.1	0.545454545454546
10	ENSG00000002834	0.4	0.454545454545454	0.572727272727273	0.694545454545454	0.7	0.745454545454545	0.75	0.763636363636364	0.836363636363636	0.963636363636364	0.909090909090909	0.792727272727273	0.76969696969697	0.245454545454546	0.390909090909091	0.154545454545455	0.0727272727272727	0.187878787878788	0.0999999999999998	0.154545454545454
7	ENSG00000002919	0.4	0.454545454545455	0.854545454545454	0.716363636363636	0.504545454545455	0.363636363636364	0.527272727272727	0.872727272727273	0.818181818181818	0.654545454545455	0.709090909090909	0.530909090909091	0.206060606060606	0.5	0.145454545454545	0.527272727272727	0.154545454545454	0.43030303030303	0.372727272727273	0.6
8	ENSG00000003056	0.763636363636364	0.536363636363636	0.7	0.447272727272727	0.409090909090909	0.0545454545454545	0.331818181818182	0.0181818181818182	0.209090909090909	0.127272727272727	0.0363636363636364	0.265454545454546	0.375757575757576	0.7	0.463636363636364	0.709090909090909	0.690909090909091	0.757575757575757	0.745454545454545	0.927272727272727
3	ENSG00000003096	0.612121212121212	0.627272727272727	0.790909090909091	0.843636363636363	0.556818181818182	0.454545454545455	0.518181818181818	0.363636363636364	0.990909090909091	0.827272727272727	0.927272727272727	0.629090909090909	0.781818181818182	0.5	0.272727272727273	0.0909090909090911	0.0727272727272727	0.181818181818182	0.209090909090909	0.154545454545454
6	ENSG00000003137	0.242424242424242	0.227272727272728	0.245454545454546	0.534545454545455	0.277272727272727	0.727272727272727	0.622727272727273	0.781818181818182	0.718181818181818	0.709090909090909	0.345454545454545	0.352727272727273	0.690909090909091	0.345454545454546	0.472727272727273	0.545454545454546	0.481818181818182	0.733333333333333	0.672727272727273	0.6
6	ENSG00000003147	0.296969696969697	0.1	0.109090909090909	0.465454545454546	0.313636363636364	0.236363636363636	0.322727272727273	0.618181818181818	0.618181818181818	0.609090909090909	0.563636363636364	0.392727272727273	0.727272727272727	0.527272727272727	0.609090909090909	0.536363636363636	0.645454545454546	0.860606060606061	0.927272727272727	0.918181818181818
4	ENSG00000003393	0.393939393939394	0.490909090909091	0.563636363636363	0.865454545454545	0.661363636363636	0.890909090909091	0.409090909090909	0.963636363636364	0.5	0.954545454545454	0.981818181818182	0.807272727272727	0.515151515151515	0.2	0.0454545454545454	0.227272727272727	0.0999999999999998	0.303030303030303	0.554545454545454	0.436363636363637
8	ENSG00000003400	0.539393939393939	0.527272727272728	0.354545454545455	0.494545454545455	0.572727272727273	0.6	0.495454545454545	0.890909090909091	0.645454545454546	0.718181818181818	0.2	0.752727272727273	0.715151515151515	0.618181818181818	0.0909090909090908	0.718181818181818	0.481818181818182	0.393939393939394	0.345454545454545	0.454545454545455
10	ENSG00000003402	0.703030303030303	0.727272727272727	0.690909090909091	0.534545454545454	0.504545454545455	0.945454545454545	0.531818181818182	0.890909090909091	0.454545454545454	0.627272727272728	0.345454545454545	0.632727272727273	0.73939393939394	0.518181818181818	0.227272727272727	0.672727272727273	0.427272727272727	0.212121212121212	0.109090909090909	0.136363636363636
10	ENSG00000003436	0.903030303030303	0.809090909090909	0.645454545454546	0.607272727272727	0.713636363636364	0.672727272727273	0.5	0.763636363636364	0.736363636363636	0.554545454545454	0.236363636363636	0.847272727272727	0.666666666666666	0.381818181818182	0.345454545454545	0.0818181818181816	0.236363636363636	0.23030303030303	0.172727272727273	0.0999999999999999
8	ENSG00000003509	0.806060606060606	0.854545454545454	0.772727272727273	0.701818181818182	0.7	0.581818181818182	0.513636363636363	1	0.618181818181818	0.60909090909091	0.345454545454545	0.752727272727273	0.206060606060606	0.263636363636364	0.0272727272727273	0.227272727272727	0.209090909090909	0.327272727272727	0.236363636363636	0.172727272727273
2	ENSG00000003756	0.56969696969697	0.518181818181818	0.781818181818182	0.901818181818182	0.738636363636364	0.654545454545455	0.622727272727273	0.872727272727273	0.536363636363636	0.818181818181818	0.836363636363636	0.745454545454545	0.406060606060606	0.209090909090909	0.0545454545454545	0.190909090909091	0.190909090909091	0.2	0.209090909090909	0.218181818181819
2	ENSG00000003987	0.0666666666666665	0.0818181818181818	0.509090909090909	0.654545454545454	0.536363636363636	0.527272727272727	0.377272727272728	1	0.818181818181819	0.945454545454546	0.745454545454545	0.767272727272727	0.563636363636363	0.2	0.30909090909091	0.536363636363636	0.254545454545455	0.503030303030303	0.681818181818182	0.390909090909091
6	ENSG00000003989	0.96969696969697	0.936363636363637	0.345454545454546	0.254545454545454	0.286363636363636	0.872727272727273	0.609090909090909	0.727272727272727	0.209090909090909	0.281818181818182	0.0181818181818182	0.28	0.448484848484849	0.736363636363636	0.463636363636364	0.454545454545454	0.345454545454546	0.703030303030303	0.69090909090909	0.736363636363637
5	ENSG00000004139	0.418181818181818	0.527272727272728	0.863636363636364	0.792727272727273	0.725	0.581818181818182	0.586363636363636	0.709090909090909	0.8	0.818181818181819	0.981818181818182	0.843636363636364	0.587878787878788	0.218181818181818	0.290909090909091	0.109090909090909	0.0272727272727273	0.266666666666667	0.163636363636364	0.272727272727273
5	ENSG00000004142	0.424242424242424	0.527272727272727	0.845454545454545	0.701818181818182	0.420454545454546	0.509090909090909	0.813636363636364	0.6	0.927272727272727	0.6	0.381818181818182	0.389090909090909	0.4	0.154545454545455	0.145454545454546	0.272727272727273	0.0545454545454545	0.684848484848485	0.372727272727272	0.790909090909091
5	ENSG00000004399	0.745454545454546	0.536363636363636	0.236363636363636	0.370909090909091	0.359090909090909	0.290909090909091	0.659090909090909	0.527272727272727	0.654545454545455	0.154545454545454	0.0363636363636364	0.229090909090909	0.933333333333333	0.672727272727273	0.690909090909091	0.863636363636364	0.636363636363636	0.527272727272727	0.290909090909091	0.4
3	ENSG00000004455	0.96969696969697	0.954545454545455	0.872727272727272	0.6	0.534090909090909	0.8	0.668181818181818	0.4	0.4	0.463636363636364	0.127272727272727	0.447272727272727	0.406060606060606	0.318181818181818	0.0363636363636363	0.563636363636363	0.527272727272727	0.145454545454545	0.236363636363636	0.336363636363636
3	ENSG00000004478	0.812121212121212	0.836363636363637	0.663636363636364	0.694545454545454	0.465909090909091	0.963636363636364	0.6	0.545454545454545	0.554545454545454	0.736363636363636	0.581818181818182	0.494545454545455	0.496969696969697	0.5	0.0909090909090908	0.172727272727273	0.109090909090909	0.224242424242424	0.3	0.363636363636364
1	ENSG00000004487	0.624242424242424	0.654545454545455	0.790909090909091	0.789090909090909	0.670454545454546	0.818181818181818	0.827272727272727	0.836363636363636	0.636363636363636	0.618181818181818	0.490909090909091	0.487272727272727	0.4	0.263636363636364	0.0545454545454545	0.190909090909091	0.109090909090909	0.206060606060606	0.181818181818181	0.336363636363636
7	ENSG00000004534	0.454545454545455	0.5	0.727272727272727	0.84	0.738636363636364	0.781818181818182	0.654545454545455	0.727272727272727	0.4	0.754545454545455	0.636363636363636	0.636363636363636	0.321212121212121	0.236363636363636	0.0454545454545454	0.427272727272727	0.272727272727272	0.175757575757576	0.190909090909091	0.472727272727273
5	ENSG00000004660	0.0424242424242424	0.0727272727272727	0.154545454545454	0.389090909090909	0.452272727272727	0.218181818181818	0.4	0.127272727272727	0.554545454545454	0.654545454545455	0.672727272727273	0.52	0.393939393939394	0.7	0.763636363636363	0.563636363636363	0.545454545454545	0.945454545454545	0.909090909090909	0.909090909090909
6	ENSG00000004700	0.939393939393939	0.945454545454546	0.790909090909091	0.607272727272727	0.615909090909091	0.8	0.668181818181818	0.945454545454545	0.527272727272728	0.7	0.436363636363636	0.665454545454545	0.363636363636364	0.209090909090909	0.0454545454545454	0.281818181818182	0.190909090909091	0.127272727272727	0.254545454545455	0.127272727272727
2	ENSG00000004766	0.327272727272727	0.436363636363637	0.554545454545455	0.614545454545454	0.584090909090909	0.672727272727273	0.368181818181818	1	0.818181818181818	0.899999999999999	0.927272727272727	0.843636363636364	0.418181818181818	0.318181818181818	0.345454545454545	0.3	0.136363636363636	0.345454545454545	0.536363636363636	0.290909090909091
5	ENSG00000004779	0.181818181818182	0.418181818181818	0.518181818181819	0.676363636363636	0.438636363636364	0.509090909090909	0.586363636363636	0.4	0.463636363636364	0.309090909090909	0.581818181818182	0.218181818181818	0.163636363636363	0.636363636363636	0.218181818181818	0.781818181818182	0.663636363636363	0.751515151515151	0.436363636363637	0.972727272727273
5	ENSG00000004799	0.151515151515151	0.536363636363636	0.145454545454545	0.265454545454545	0.409090909090909	0.763636363636364	0.440909090909091	0.327272727272727	0.536363636363636	0.472727272727272	0.0545454545454545	0.556363636363636	0.927272727272727	0.681818181818182	0.518181818181818	0.745454545454545	0.527272727272727	0.6	0.7	0.6
7	ENSG00000004838	0.187878787878788	0.363636363636364	0.827272727272727	0.738181818181818	0.511363636363636	0.0181818181818182	0.440909090909091	0.0909090909090909	0.854545454545454	0.309090909090909	0.636363636363636	0.585454545454546	0.703030303030303	0.6	0.7	0.454545454545455	0.7	0.642424242424242	0.236363636363636	0.609090909090909
2	ENSG00000004864	0.975757575757576	0.945454545454546	0.881818181818182	0.661818181818182	0.540909090909091	0.472727272727273	0.604545454545454	0.290909090909091	0.681818181818181	0.136363636363637	0.418181818181818	0.494545454545454	0.387878787878788	0.136363636363636	0.118181818181818	0.545454545454546	0.445454545454545	0.187878787878788	0.318181818181818	0.281818181818182
3	ENSG00000004866	0.206060606060606	0.436363636363637	0.645454545454545	0.741818181818182	0.690909090909091	0.909090909090909	0.718181818181818	1	0.736363636363636	0.9	0.763636363636364	0.712727272727273	0.515151515151515	0.236363636363636	0.0454545454545454	0.145454545454545	0.0545454545454545	0.296969696969697	0.245454545454546	0.381818181818182
1	ENSG00000004897	0.921212121212121	0.899999999999999	0.836363636363636	0.589090909090909	0.493181818181818	0.781818181818182	0.609090909090909	0.818181818181818	0.6	0.772727272727272	0.363636363636364	0.574545454545454	0.4	0.318181818181818	0.218181818181818	0.0909090909090907	0.0454545454545454	0.242424242424243	0.363636363636363	0.209090909090909
5	ENSG00000004961	0.860606060606061	0.881818181818182	0.772727272727273	0.418181818181818	0.243181818181818	0.654545454545455	0.509090909090909	0.636363636363636	0.509090909090909	0.318181818181818	0.127272727272727	0.170909090909091	0.23030303030303	0.554545454545454	0.581818181818181	0.381818181818182	0.218181818181818	0.545454545454545	0.636363636363636	0.636363636363636
1	ENSG00000005007	0.957575757575757	0.790909090909091	0.918181818181818	0.690909090909091	0.579545454545454	0.763636363636364	0.740909090909091	0.2	0.645454545454546	0.645454545454546	0.636363636363636	0.498181818181818	0.387878787878788	0.290909090909091	0.154545454545455	0.363636363636364	0.118181818181818	0.278787878787879	0.136363636363636	0.281818181818182
1	ENSG00000005022	0.812121212121212	0.681818181818182	0.518181818181818	0.309090909090909	0.354545454545455	0.654545454545455	0.836363636363636	0.909090909090909	0.709090909090909	0.427272727272727	0.2	0.221818181818182	0.193939393939394	0.2	0.254545454545455	0.554545454545454	0.236363636363636	0.690909090909091	0.427272727272727	0.845454545454545
9	ENSG00000005059	0.715151515151515	0.663636363636364	0.881818181818182	0.654545454545454	0.770454545454546	0.654545454545455	0.55	0.0909090909090909	0.427272727272727	0.490909090909091	0.8	0.883636363636364	0.884848484848485	0.545454545454545	0.290909090909091	0.30909090909091	0.3	0.139393939393939	0.0818181818181816	0.154545454545454
3	ENSG00000005100	0.975757575757576	0.945454545454546	0.881818181818182	0.723636363636364	0.547727272727273	0.763636363636364	0.586363636363636	0.872727272727273	0.6	0.736363636363636	0.6	0.610909090909091	0.381818181818182	0.172727272727273	0.127272727272727	0.154545454545455	0.0727272727272727	0.218181818181818	0.290909090909091	0.172727272727273
4	ENSG00000005108	0.339393939393939	0.490909090909091	0.681818181818181	0.763636363636364	0.609090909090909	0.909090909090909	0.840909090909091	1	0.790909090909091	0.763636363636363	0.509090909090909	0.618181818181818	0.496969696969697	0.154545454545454	0.436363636363637	0.218181818181818	0.0636363636363636	0.218181818181818	0.263636363636364	0.109090909090909
4	ENSG00000005156	0.957575757575757	0.927272727272727	0.890909090909091	0.545454545454545	0.472727272727273	0.890909090909091	0.718181818181818	0.763636363636364	0.636363636363636	0.627272727272727	0.109090909090909	0.432727272727273	0.393939393939394	0.254545454545455	0.0909090909090908	0.127272727272727	0.209090909090909	0.224242424242424	0.445454545454545	0.263636363636364
9	ENSG00000005175	0.933333333333333	0.972727272727272	0.854545454545454	0.752727272727273	0.563636363636364	0.709090909090909	0.5	0.781818181818182	0.654545454545455	0.572727272727273	0.454545454545455	0.549090909090909	0.248484848484848	0.227272727272727	0.0545454545454545	0.272727272727273	0.0909090909090908	0.157575757575758	0.354545454545454	0.2
9	ENSG00000005189	0.703030303030303	0.845454545454545	0.8	0.643636363636364	0.604545454545454	0.763636363636364	0.763636363636364	0.418181818181818	0.509090909090909	0.654545454545455	0.490909090909091	0.578181818181818	0.290909090909091	0.545454545454545	0.0727272727272727	0.127272727272727	0.0454545454545454	0.412121212121212	0.290909090909091	0.290909090909091
5	ENSG00000005194	0.848484848484848	0.936363636363637	0.827272727272727	0.712727272727273	0.461363636363636	0.545454545454545	0.768181818181818	0.636363636363636	0.927272727272727	0.845454545454545	0.618181818181818	0.48	0.278787878787879	0.118181818181818	0.154545454545454	0.2	0.0636363636363636	0.315151515151515	0.318181818181819	0.354545454545454
3	ENSG00000005206	0.757575757575758	0.672727272727273	0.936363636363637	0.909090909090909	0.636363636363636	0.745454545454545	0.718181818181818	0.309090909090909	0.509090909090909	0.663636363636364	0.890909090909091	0.581818181818182	0.442424242424242	0.136363636363636	0.136363636363636	0.290909090909091	0.181818181818182	0.290909090909091	0.181818181818182	0.327272727272727
9	ENSG00000005238	0.333333333333334	0.263636363636364	0.890909090909091	0.810909090909091	0.725	0.8	0.6	0.709090909090909	0.754545454545455	0.590909090909091	0.890909090909091	0.770909090909091	0.696969696969697	0.236363636363636	0.0363636363636363	0.381818181818182	0.236363636363636	0.272727272727273	0.163636363636364	0.381818181818182
5	ENSG00000005249	0.181818181818182	0.281818181818182	0.418181818181818	0.847272727272727	0.7	0.618181818181818	0.422727272727273	0.945454545454545	0.772727272727273	0.772727272727272	0.909090909090909	0.778181818181818	0.606060606060606	0.336363636363636	0.145454545454546	0.227272727272727	0.2	0.303030303030303	0.445454545454545	0.363636363636364
3	ENSG00000005302	0.33939393939394	0.39090909090909	0.681818181818182	0.803636363636364	0.761363636363636	0.2	0.481818181818182	0.981818181818182	0.69090909090909	0.672727272727273	1	0.792727272727273	0.424242424242424	0.172727272727273	0.0909090909090908	0.181818181818181	0.109090909090909	0.290909090909091	0.472727272727272	0.545454545454546
2	ENSG00000005339	0.836363636363636	0.845454545454545	0.790909090909091	0.687272727272727	0.581818181818182	0.872727272727273	0.545454545454546	1	0.609090909090909	0.8	0.636363636363636	0.701818181818182	0.436363636363636	0.218181818181818	0.109090909090909	0.190909090909091	0.0636363636363636	0.212121212121212	0.263636363636364	0.109090909090909
6	ENSG00000005379	0.0969696969696971	0.109090909090909	0.681818181818182	0.890909090909091	0.65	0.309090909090909	0.55	0.436363636363636	0.527272727272728	0.427272727272727	0.890909090909091	0.614545454545454	0.563636363636364	0.263636363636364	0.363636363636364	0.309090909090909	0.172727272727273	0.8	0.372727272727273	0.772727272727272
10	ENSG00000005436	0.63030303030303	0.872727272727273	0.790909090909091	0.778181818181818	0.586363636363637	0.981818181818182	0.572727272727273	0.618181818181818	0.345454545454546	0.563636363636363	0.363636363636364	0.432727272727273	0.224242424242424	0.209090909090909	0.0545454545454545	0.581818181818181	0.490909090909091	0.193939393939394	0.290909090909091	0.481818181818182
5	ENSG00000005448	0.836363636363636	0.881818181818182	0.881818181818182	0.716363636363636	0.620454545454545	0.6	0.809090909090909	0.4	0.463636363636364	0.572727272727273	0.727272727272727	0.443636363636364	0.278787878787879	0.145454545454546	0.2	0.172727272727273	0.2	0.333333333333333	0.145454545454546	0.518181818181819
9	ENSG00000005469	0.921212121212121	0.990909090909091	0.827272727272727	0.785454545454545	0.559090909090909	0.4	0.35	0.727272727272727	0.263636363636363	0.127272727272727	0.563636363636364	0.614545454545455	0.272727272727273	0.318181818181818	0.345454545454545	0.309090909090909	0.172727272727273	0.387878787878788	0.572727272727273	0.418181818181818
6	ENSG00000005471	0.884848484848485	0.809090909090909	0.590909090909091	0.589090909090909	0.545454545454545	0.818181818181818	0.827272727272727	0.709090909090909	0.427272727272727	0.254545454545455	0.0909090909090909	0.370909090909091	0.515151515151515	0.5	0.127272727272727	0.2	0.463636363636364	0.339393939393939	0.409090909090909	0.218181818181818
5	ENSG00000005483	0.6	0.590909090909091	0.736363636363637	0.723636363636364	0.659090909090909	0.8	0.572727272727273	0.981818181818182	0.690909090909091	0.918181818181818	0.745454545454545	0.807272727272727	0.509090909090909	0.218181818181818	0.127272727272727	0.209090909090909	0.1	0.16969696969697	0.281818181818182	0.0909090909090908
10	ENSG00000005486	0.0969696969696968	0.145454545454545	0.454545454545454	0.490909090909091	0.281818181818182	0.254545454545455	0.377272727272727	0.0363636363636364	0.545454545454546	0.336363636363637	0.4	0.203636363636364	0.496969696969697	0.763636363636363	0.827272727272727	0.736363636363637	0.727272727272727	0.945454545454545	0.690909090909091	0.972727272727273
8	ENSG00000005513	0.127272727272727	0.0727272727272727	0.509090909090909	0.487272727272727	0.506818181818182	0.872727272727273	0.681818181818182	0.0181818181818182	0.69090909090909	0.318181818181818	0.0727272727272727	0.436363636363636	0.721212121212121	0.645454545454546	0.545454545454546	0.927272727272727	0.590909090909091	0.509090909090909	0.290909090909091	0.645454545454546
2	ENSG00000005810	0.109090909090909	0.136363636363636	0.3	0.698181818181818	0.552272727272727	0.236363636363636	0.268181818181818	0.909090909090909	0.663636363636364	0.754545454545455	0.945454545454545	0.763636363636364	0.521212121212121	0.418181818181818	0.490909090909091	0.354545454545455	0.318181818181818	0.660606060606061	0.727272727272728	0.663636363636364
1	ENSG00000005812	0.0787878787878787	0.263636363636364	0.445454545454545	0.647272727272727	0.668181818181818	0.763636363636364	0.536363636363636	1	0.718181818181818	0.881818181818182	0.854545454545454	0.890909090909091	0.381818181818182	0.390909090909091	0.109090909090909	0.5	0.181818181818181	0.309090909090909	0.454545454545454	0.3
3	ENSG00000005882	0.242424242424242	0.254545454545454	0.436363636363637	0.283636363636364	0.284090909090909	0.690909090909091	0.5	0.236363636363636	0.536363636363636	0.372727272727273	0.309090909090909	0.316363636363636	0.460606060606061	0.436363636363637	0.845454545454545	0.518181818181818	0.572727272727273	0.890909090909091	0.918181818181818	0.863636363636364
9	ENSG00000005884	0.26060606060606	0.0636363636363636	0.318181818181818	0.756363636363636	0.575	0.945454545454545	0.427272727272727	0.890909090909091	0.763636363636363	0.809090909090909	1	0.741818181818182	0.824242424242424	0.381818181818182	0.327272727272727	0.4	0.118181818181818	0.466666666666667	0.472727272727272	0.572727272727273
2	ENSG00000005889	0.854545454545455	0.918181818181818	0.836363636363636	0.705454545454545	0.586363636363637	0.854545454545454	0.572727272727273	0.836363636363636	0.6	0.854545454545454	0.545454545454545	0.64	0.472727272727273	0.327272727272727	0.0545454545454545	0.218181818181819	0.0909090909090907	0.121212121212121	0.145454545454546	0.154545454545455
10	ENSG00000005893	0.715151515151515	0.736363636363636	0.545454545454546	0.378181818181818	0.304545454545455	0.472727272727273	0.190909090909091	0.509090909090909	0.281818181818182	0.336363636363637	0.254545454545455	0.436363636363636	0.606060606060606	0.454545454545454	0.154545454545455	0.936363636363637	0.554545454545454	0.418181818181818	0.763636363636363	0.7
9	ENSG00000005961	0.818181818181818	0.736363636363637	0.754545454545454	0.676363636363636	0.627272727272727	0.909090909090909	0.668181818181818	0.363636363636364	0.245454545454546	0.654545454545455	0.618181818181818	0.610909090909091	0.224242424242424	0.154545454545455	0.0272727272727273	0.254545454545455	0.118181818181818	0.418181818181818	0.563636363636363	0.763636363636363
8	ENSG00000006007	0.478787878787879	0.645454545454546	0.472727272727272	0.290909090909091	0.145454545454546	0.2	0.327272727272727	0.618181818181818	0.690909090909091	0.336363636363636	0.109090909090909	0.196363636363636	0.466666666666667	0.563636363636363	0.463636363636364	0.845454545454545	0.736363636363637	0.854545454545455	0.7	0.890909090909091
10	ENSG00000006015	0.254545454545454	0.127272727272727	0.4	0.629090909090909	0.506818181818182	0.472727272727273	0.631818181818182	0.0181818181818182	0.372727272727273	0.372727272727272	0.727272727272727	0.290909090909091	0.321212121212121	0.409090909090909	0.627272727272727	0.881818181818182	0.890909090909091	0.727272727272727	0.481818181818182	0.972727272727272
8	ENSG00000006016	0.636363636363636	0.409090909090909	0.209090909090909	0.450909090909091	0.336363636363636	0.0181818181818182	0.286363636363636	0.0545454545454545	0.609090909090909	0.254545454545454	0.618181818181818	0.418181818181818	0.466666666666667	0.654545454545455	0.718181818181818	0.563636363636363	0.736363636363636	0.963636363636364	0.754545454545455	0.954545454545454
6	ENSG00000006025	0.242424242424243	0.136363636363636	0.572727272727273	0.64	0.670454545454546	0.363636363636364	0.390909090909091	0.290909090909091	0.290909090909091	0.545454545454546	0.945454545454545	0.847272727272727	0.436363636363637	0.518181818181818	0.0545454545454545	0.736363636363636	0.509090909090909	0.6	0.745454545454545	0.8
9	ENSG00000006042	0.939393939393939	0.945454545454546	0.9	0.523636363636364	0.584090909090909	0.709090909090909	0.795454545454546	0.545454545454545	0.518181818181819	0.481818181818182	0.163636363636364	0.509090909090909	0.266666666666667	0.181818181818182	0.0454545454545454	0.6	0.427272727272727	0.163636363636364	0.181818181818181	0.263636363636364
