Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
4	ENSG00000001630	0.474576271186441	0.720338983050848	0.774011299435028	0.601694915254237	0.627118644067796	0.686440677966101	0.796610169491526	0.830508474576271	0.830508474576271	0.838983050847458	0.76271186440678	0.338983050847458	0.322033898305084	0.245762711864407	0.344632768361582	0.214689265536723	0.196610169491525	0.0762711864406779	0.0593220338983051
2	ENSG00000001631	0.898305084745763	0.694915254237288	0.553672316384181	0.440677966101695	0.497175141242938	0.338983050847458	0.542372881355932	0.344632768361582	0.661016949152542	0.228813559322034	0.271186440677966	0.279661016949153	0.347457627118644	0.449152542372881	0.570621468926554	0.525423728813559	0.701694915254237	0.745762711864407	0.372881355932203
7	ENSG00000002016	0.508474576271187	0.601694915254237	0.669491525423729	0.466101694915255	0.728813559322034	0.59322033898305	0.542372881355932	0.474576271186441	0.254237288135593	0.474576271186441	0.84180790960452	0.415254237288135	0.457627118644068	0.101694915254237	0.593220338983051	0.485875706214689	0.488135593220339	0.762711864406779	0.144067796610169
5	ENSG00000002549	0.872881355932204	0.838983050847458	0.531073446327684	0.228813559322034	0.180790960451978	0.0847457627118644	0.415254237288135	0.350282485875706	0.576271186440678	0.457627118644067	0.56497175141243	0.923728813559322	0.542372881355932	0.559322033898305	0.64406779661017	0.451977401129943	0.461016949152542	0.271186440677966	0.618644067796611
8	ENSG00000002586	0.898305084745763	0.932203389830508	0.663841807909604	0.652542372881356	0.463276836158192	0.457627118644068	0.610169491525423	0.700564971751413	0.26271186440678	0.330508474576271	0.604519774011299	0.639830508474577	0.313559322033899	0.186440677966102	0.293785310734463	0.23728813559322	0.284745762711864	0.245762711864407	0.415254237288135
3	ENSG00000002746	0.0254237288135593	0.457627118644068	0.612994350282486	0.669491525423729	0.745762711864407	0.61864406779661	0.864406779661017	0.870056497175141	0.983050847457627	0.771186440677966	0.666666666666667	0.377118644067797	0.152542372881356	0.389830508474577	0.435028248587571	0.406779661016949	0.271186440677966	0.254237288135593	0.228813559322034
6	ENSG00000002822	0.728813559322034	0.669491525423729	0.73728813559322	0.889830508474577	0.757062146892655	0.966101694915254	0.737288135593221	0.76271186440678	0.279661016949152	0.703389830508474	0.796610169491526	0.402542372881356	0.271186440677966	0.220338983050847	0.231638418079096	0.135593220338983	0.28135593220339	0.220338983050848	0.440677966101695
10	ENSG00000002834	0.466101694915254	0.440677966101695	0.669491525423729	0.61864406779661	0.796610169491525	0.771186440677966	0.805084745762711	0.926553672316384	0.889830508474577	0.85593220338983	0.785310734463277	0.533898305084746	0.161016949152542	0.203389830508475	0.242937853107345	0.124293785310734	0.2	0.0762711864406779	0.152542372881356
7	ENSG00000002919	0.398305084745762	0.669491525423729	0.652542372881356	0.822033898305085	0.734463276836158	0.728813559322034	0.796610169491526	0.751412429378531	0.754237288135593	0.805084745762712	0.559322033898305	0.169491525423729	0.364406779661016	0.389830508474577	0.327683615819209	0.423728813559322	0.305084745762712	0.211864406779661	0.364406779661017
8	ENSG00000003056	0.779661016949152	0.745762711864407	0.330508474576271	0.440677966101695	0.531073446327684	0.533898305084746	0.169491525423729	0.401129943502825	0.23728813559322	0.127118644067797	0.146892655367232	0.398305084745763	0.542372881355932	0.440677966101695	0.734463276836158	0.474576271186441	0.640677966101695	0.618644067796611	0.923728813559322
3	ENSG00000003096	0.364406779661017	0.584745762711865	0.677966101694915	0.661016949152542	0.610169491525424	0.567796610169492	0.906779661016949	0.870056497175141	0.915254237288135	0.872881355932203	0.734463276836158	0.529661016949152	0.296610169491526	0.161016949152542	0.152542372881356	0.231638418079096	0.220338983050847	0.127118644067796	0.144067796610169
6	ENSG00000003137	0.169491525423729	0.127118644067796	0.474576271186441	0.64406779661017	0.559322033898305	0.466101694915254	0.423728813559322	0.581920903954802	0.525423728813559	0.364406779661017	0.661016949152542	0.546610169491525	0.898305084745763	0.915254237288135	0.824858757062147	0.480225988700565	0.494915254237288	0.355932203389831	0.26271186440678
6	ENSG00000003147	0.0593220338983051	0.228813559322034	0.367231638418079	0.23728813559322	0.361581920903955	0.457627118644068	0.559322033898306	0.570621468926554	0.338983050847458	0.618644067796611	0.548022598870056	0.199152542372881	0.64406779661017	0.796610169491526	0.858757062146892	0.915254237288136	0.789830508474576	0.796610169491525	0.881355932203389
4	ENSG00000003393	0.0423728813559322	0.110169491525424	0.34180790960452	0.355932203389831	0.406779661016949	0.347457627118644	0.423728813559322	0.412429378531073	0.449152542372881	0.347457627118644	0.350282485875706	0.461864406779661	0.796610169491526	0.957627118644068	0.824858757062147	0.847457627118644	0.827118644067796	0.88135593220339	0.703389830508474
8	ENSG00000003400	0.211864406779661	0.389830508474576	0.502824858757062	0.330508474576271	0.440677966101695	0.186440677966102	0.838983050847458	0.84180790960452	0.661016949152542	0.576271186440678	0.593220338983051	0.576271186440678	0.177966101694916	0.5	0.576271186440678	0.372881355932203	0.562711864406779	0.372881355932203	0.593220338983051
10	ENSG00000003402	0.347457627118644	0.372881355932204	0.364406779661017	0.254237288135593	0.0790960451977402	0.144067796610169	0.466101694915254	0.299435028248587	0.440677966101695	0.220338983050848	0.361581920903955	0.63135593220339	0.822033898305085	0.881355932203389	0.875706214689266	0.728813559322034	0.840677966101695	0.838983050847458	0.661016949152542
10	ENSG00000003436	0.76271186440678	0.686440677966102	0.714689265536723	0.483050847457627	0.508474576271186	0.474576271186441	0.85593220338983	0.853107344632768	0.73728813559322	0.838983050847458	0.88135593220339	0.555084745762712	0.254237288135593	0.279661016949153	0.288135593220339	0.0847457627118643	0.189830508474576	0.0932203389830509	0.220338983050847
8	ENSG00000003509	0.322033898305085	0.711864406779661	0.638418079096045	0.593220338983051	0.581920903954802	0.822033898305085	0.822033898305085	0.887005649717514	0.838983050847458	0.491525423728814	0.553672316384181	0.292372881355932	0.415254237288135	0.432203389830508	0.389830508474576	0.418079096045198	0.379661016949153	0.262711864406779	0.152542372881356
2	ENSG00000003756	0.203389830508474	0.542372881355933	0.516949152542373	0.822033898305085	0.909604519774011	0.847457627118644	0.601694915254237	0.581920903954802	0.720338983050848	0.5	0.519774011299435	0.51271186440678	0.601694915254237	0.296610169491525	0.305084745762712	0.429378531073446	0.413559322033899	0.372881355932203	0.203389830508475
2	ENSG00000003987	0.0423728813559322	0.169491525423729	0.497175141242938	0.567796610169491	0.564971751412429	0.533898305084746	0.898305084745763	0.887005649717514	0.974576271186441	0.745762711864407	0.525423728813559	0.228813559322034	0.491525423728814	0.550847457627119	0.661016949152543	0.457627118644068	0.467796610169492	0.432203389830509	0.355932203389831
6	ENSG00000003989	0.966101694915254	0.694915254237289	0.590395480225989	0.203389830508475	0.259887005649718	0.23728813559322	0.610169491525423	0.593220338983051	0.355932203389831	0.516949152542373	0.587570621468927	0.394067796610169	0.186440677966102	0.466101694915254	0.768361581920904	0.225988700564972	0.667796610169492	0.474576271186441	0.610169491525424
5	ENSG00000004139	0.313559322033898	0.669491525423728	0.774011299435028	0.754237288135593	0.72316384180791	0.745762711864407	0.805084745762712	0.864406779661017	0.745762711864407	0.838983050847458	0.847457627118644	0.444915254237288	0.406779661016949	0.220338983050848	0.327683615819209	0.112994350282486	0.230508474576271	0.152542372881356	0.0762711864406778
5	ENSG00000004142	0.406779661016949	0.805084745762712	0.590395480225989	0.847457627118644	0.734463276836158	0.677966101694915	0.338983050847458	0.796610169491525	0.525423728813559	0.550847457627119	0.68361581920904	0.716101694915254	0.576271186440678	0.415254237288135	0.333333333333333	0.316384180790961	0.427118644067796	0.135593220338983	0.296610169491526
5	ENSG00000004399	0.940677966101695	0.881355932203389	0.65819209039548	0.406779661016949	0.559322033898305	0.61864406779661	0.669491525423728	0.745762711864407	0.872881355932204	0.677966101694915	0.836158192090395	0.398305084745763	0.254237288135593	0.161016949152542	0.327683615819209	0.175141242937853	0.342372881355932	0.127118644067796	0.38135593220339
3	ENSG00000004455	0.974576271186441	0.915254237288136	0.584745762711865	0.449152542372881	0.468926553672316	0.491525423728814	0.347457627118644	0.310734463276836	0.669491525423729	0.135593220338983	0.288135593220339	0.567796610169491	0.338983050847458	0.372881355932203	0.497175141242938	0.446327683615819	0.525423728813559	0.542372881355932	0.618644067796611
3	ENSG00000004478	0.177966101694915	0.364406779661017	0.548022598870057	0.220338983050848	0.305084745762712	0.144067796610169	0.389830508474577	0.367231638418079	0.279661016949153	0.415254237288135	0.604519774011299	0.559322033898305	0.720338983050848	0.728813559322034	0.745762711864407	0.92090395480226	0.772881355932203	0.466101694915254	0.694915254237289
1	ENSG00000004487	0.64406779661017	0.813559322033898	0.666666666666667	0.889830508474576	0.898305084745763	0.88135593220339	0.533898305084746	0.587570621468926	0.703389830508474	0.559322033898305	0.536723163841808	0.474576271186441	0.364406779661017	0.194915254237288	0.146892655367232	0.192090395480226	0.166101694915254	0.11864406779661	0.23728813559322
7	ENSG00000004534	0.110169491525424	0.194915254237288	0.330508474576271	0.669491525423728	0.853107344632769	0.847457627118644	0.5	0.355932203389831	0.466101694915254	0.296610169491526	0.333333333333333	0.415254237288136	0.796610169491526	0.47457627118644	0.531073446327683	0.531073446327684	0.572881355932203	0.508474576271187	0.728813559322034
5	ENSG00000004660	0.0423728813559322	0.0932203389830508	0.330508474576271	0.211864406779661	0.333333333333333	0.372881355932204	0.364406779661017	0.491525423728814	0.288135593220339	0.525423728813559	0.553672316384181	0.724576271186441	0.728813559322034	0.745762711864407	0.796610169491525	0.80225988700565	0.938983050847457	0.771186440677966	0.872881355932204
6	ENSG00000004700	0.898305084745763	0.864406779661017	0.680790960451977	0.694915254237288	0.598870056497175	0.550847457627119	0.73728813559322	0.661016949152542	0.881355932203389	0.440677966101695	0.429378531073446	0.444915254237288	0.330508474576271	0.466101694915255	0.209039548022599	0.192090395480226	0.166101694915254	0.203389830508474	0.271186440677966
2	ENSG00000004766	0.245762711864407	0.389830508474576	0.604519774011299	0.550847457627119	0.480225988700565	0.432203389830508	0.949152542372881	0.875706214689265	0.957627118644067	0.76271186440678	0.508474576271186	0.190677966101695	0.322033898305084	0.550847457627119	0.666666666666667	0.463276836158192	0.345762711864407	0.398305084745762	0.313559322033898
5	ENSG00000004779	0.169491525423729	0.338983050847458	0.491525423728814	0.694915254237288	0.870056497175141	0.872881355932203	0.279661016949153	0.68361581920904	0.415254237288135	0.457627118644067	0.564971751412429	0.288135593220339	0.525423728813559	0.533898305084746	0.468926553672317	0.689265536723164	0.477966101694915	0.313559322033898	0.847457627118644
5	ENSG00000004799	0.288135593220339	0.491525423728813	0.429378531073446	0.11864406779661	0.31638418079096	0.203389830508475	0.805084745762712	0.717514124293786	0.491525423728813	0.627118644067796	0.525423728813559	0.851694915254237	0.127118644067796	0.627118644067796	0.672316384180791	0.406779661016949	0.654237288135593	0.61864406779661	0.364406779661017
7	ENSG00000004838	0.101694915254237	0.177966101694915	0.666666666666667	0.610169491525424	0.68361581920904	0.728813559322034	0.847457627118644	0.932203389830509	0.313559322033898	0.584745762711865	0.898305084745763	0.525423728813559	0.211864406779661	0.296610169491525	0.214689265536723	0.418079096045198	0.423728813559322	0.313559322033898	0.5
2	ENSG00000004864	0.957627118644067	0.949152542372881	0.706214689265537	0.516949152542373	0.542372881355932	0.576271186440678	0.779661016949152	0.740112994350283	0.508474576271186	0.635593220338984	0.531073446327683	0.292372881355932	0.559322033898305	0.355932203389831	0.435028248587571	0.265536723163842	0.23728813559322	0.135593220338983	0.11864406779661
3	ENSG00000004866	0.0423728813559322	0.457627118644068	0.548022598870057	0.881355932203389	0.875706214689266	0.872881355932204	0.745762711864407	0.661016949152542	0.838983050847458	0.559322033898306	0.333333333333333	0.241525423728813	0.254237288135593	0.440677966101695	0.344632768361582	0.440677966101695	0.471186440677966	0.313559322033899	0.466101694915254
1	ENSG00000004897	0.872881355932204	0.838983050847458	0.73728813559322	0.728813559322034	0.564971751412429	0.550847457627119	0.788135593220339	0.666666666666667	0.76271186440678	0.466101694915254	0.536723163841808	0.296610169491525	0.135593220338983	0.271186440677966	0.508474576271186	0.248587570621469	0.284745762711865	0.169491525423729	0.152542372881356
5	ENSG00000004961	0.779661016949152	0.796610169491525	0.531073446327684	0.61864406779661	0.406779661016949	0.449152542372881	0.432203389830509	0.384180790960452	0.542372881355933	0.194915254237288	0.265536723163842	0.305084745762712	0.372881355932204	0.779661016949152	0.587570621468926	0.740112994350282	0.549152542372881	0.474576271186441	0.525423728813559
1	ENSG00000005007	0.601694915254237	0.516949152542373	0.514124293785311	0.525423728813559	0.570621468926554	0.584745762711865	0.372881355932204	0.497175141242938	0.0677966101694915	0.322033898305085	0.451977401129943	0.23728813559322	0.889830508474576	0.76271186440678	0.751412429378531	0.559322033898305	0.938983050847458	0.491525423728814	0.508474576271186
1	ENSG00000005022	0.576271186440678	0.847457627118644	0.596045197740113	0.542372881355933	0.293785310734464	0.305084745762712	0.26271186440678	0.327683615819209	0.194915254237288	0.415254237288135	0.587570621468926	0.711864406779661	0.677966101694915	0.728813559322034	0.638418079096045	0.740112994350283	0.427118644067796	0.347457627118644	0.796610169491526
9	ENSG00000005059	0.677966101694915	0.754237288135593	0.816384180790961	0.457627118644068	0.519774011299435	0.457627118644068	0.73728813559322	0.587570621468926	0.838983050847458	0.601694915254237	0.847457627118644	0.830508474576271	0.296610169491526	0.254237288135593	0.141242937853107	0.0903954802259888	0.203389830508474	0.11864406779661	0.194915254237288
3	ENSG00000005100	0.957627118644067	0.932203389830508	0.615819209039548	0.610169491525424	0.615819209039548	0.593220338983051	0.669491525423728	0.553672316384181	0.822033898305085	0.449152542372881	0.344632768361582	0.182203389830508	0.23728813559322	0.305084745762712	0.548022598870057	0.254237288135593	0.457627118644068	0.423728813559322	0.203389830508475
4	ENSG00000005108	0.483050847457627	0.686440677966102	0.686440677966102	0.830508474576271	0.717514124293785	0.728813559322034	0.813559322033898	0.745762711864407	0.932203389830509	0.694915254237288	0.553672316384181	0.48728813559322	0.296610169491525	0.177966101694915	0.209039548022599	0.101694915254237	0.159322033898305	0.161016949152542	0.161016949152542
4	ENSG00000005156	0.830508474576271	0.711864406779661	0.646892655367232	0.542372881355933	0.610169491525424	0.35593220338983	0.627118644067796	0.372881355932203	0.686440677966102	0.177966101694915	0.350282485875706	0.453389830508475	0.415254237288135	0.245762711864407	0.423728813559322	0.52542372881356	0.461016949152542	0.686440677966102	0.245762711864407
9	ENSG00000005175	0.940677966101695	0.915254237288136	0.672316384180791	0.677966101694915	0.627118644067796	0.584745762711865	0.745762711864407	0.751412429378531	0.805084745762712	0.550847457627119	0.418079096045198	0.0847457627118644	0.144067796610169	0.38135593220339	0.457627118644068	0.27683615819209	0.315254237288136	0.211864406779661	0.177966101694915
9	ENSG00000005189	0.372881355932204	0.754237288135593	0.615819209039548	0.593220338983051	0.570621468926554	0.627118644067796	0.398305084745762	0.666666666666667	0.754237288135593	0.245762711864407	0.502824858757062	0.974576271186441	0.601694915254237	0.830508474576271	0.457627118644068	0.169491525423729	0.186440677966102	0.186440677966102	0.228813559322034
5	ENSG00000005194	0.720338983050848	0.906779661016949	0.782485875706215	0.720338983050848	0.80225988700565	0.474576271186441	0.525423728813559	0.717514124293785	0.830508474576271	0.542372881355932	0.598870056497175	0.483050847457627	0.322033898305085	0.23728813559322	0.361581920903955	0.175141242937853	0.193220338983051	0.194915254237288	0.245762711864407
3	ENSG00000005206	0.449152542372881	0.432203389830508	0.598870056497175	0.593220338983051	0.807909604519774	0.940677966101695	0.542372881355932	0.508474576271187	0.0508474576271186	0.542372881355933	0.728813559322034	0.389830508474576	0.85593220338983	0.483050847457627	0.570621468926554	0.485875706214689	0.657627118644068	0.347457627118644	0.194915254237288
9	ENSG00000005238	0.322033898305085	0.559322033898305	0.774011299435028	0.847457627118644	0.903954802259887	0.915254237288136	0.694915254237288	0.706214689265537	0.440677966101695	0.720338983050848	0.694915254237288	0.51271186440678	0.415254237288135	0.135593220338983	0.248587570621469	0.129943502824859	0.267796610169492	0.0677966101694915	0.245762711864407
5	ENSG00000005249	0.296610169491526	0.474576271186441	0.641242937853107	0.669491525423729	0.830508474576271	0.771186440677966	0.745762711864407	0.903954802259887	0.932203389830508	0.779661016949152	0.694915254237288	0.377118644067796	0.313559322033898	0.398305084745763	0.169491525423729	0.180790960451977	0.166101694915254	0.211864406779661	0.169491525423729
3	ENSG00000005302	0.347457627118644	0.542372881355932	0.550847457627119	0.788135593220339	0.864406779661017	0.745762711864407	0.813559322033898	0.76271186440678	0.974576271186441	0.559322033898305	0.384180790960452	0.13135593220339	0.26271186440678	0.601694915254237	0.35593220338983	0.19774011299435	0.233898305084746	0.288135593220339	0.415254237288136
2	ENSG00000005339	0.745762711864407	0.822033898305085	0.677966101694915	0.576271186440678	0.559322033898305	0.406779661016949	0.881355932203389	0.627118644067797	0.932203389830508	0.483050847457627	0.435028248587571	0.23728813559322	0.203389830508475	0.254237288135593	0.401129943502825	0.214689265536723	0.440677966101695	0.423728813559322	0.110169491525424
6	ENSG00000005379	0.0338983050847457	0.101694915254237	0.488700564971751	0.466101694915255	0.84180790960452	0.771186440677966	0.627118644067796	0.655367231638418	0.254237288135593	0.694915254237288	0.779661016949152	0.847457627118644	0.966101694915254	0.322033898305085	0.333333333333333	0.367231638418079	0.447457627118644	0.38135593220339	0.440677966101695
10	ENSG00000005436	0.788135593220339	0.711864406779661	0.581920903954802	0.779661016949152	0.774011299435028	0.694915254237288	0.677966101694915	0.621468926553672	0.635593220338983	0.466101694915254	0.395480225988701	0.334745762711864	0.279661016949152	0.254237288135593	0.355932203389831	0.15819209039548	0.28135593220339	0.288135593220339	0.466101694915254
5	ENSG00000005448	0.872881355932204	0.847457627118644	0.731638418079096	0.661016949152542	0.751412429378531	0.73728813559322	0.389830508474576	0.728813559322034	0.279661016949153	0.533898305084746	0.717514124293785	0.555084745762712	0.466101694915254	0.38135593220339	0.175141242937853	0.231638418079096	0.230508474576271	0.194915254237288	0.5
9	ENSG00000005469	0.398305084745763	0.305084745762712	0.610169491525424	0.254237288135593	0.570621468926554	0.330508474576271	0.677966101694915	0.694915254237288	0.279661016949152	0.601694915254237	0.418079096045198	0.101694915254237	0.872881355932204	0.661016949152542	0.666666666666666	0.564971751412429	0.633898305084746	0.415254237288135	0.457627118644068
5	ENSG00000005483	0.415254237288135	0.64406779661017	0.627118644067797	0.584745762711864	0.638418079096045	0.550847457627119	0.906779661016949	0.790960451977401	0.932203389830509	0.567796610169492	0.367231638418079	0.394067796610169	0.194915254237288	0.347457627118644	0.412429378531074	0.214689265536723	0.345762711864407	0.355932203389831	0.101694915254237
10	ENSG00000005486	0.177966101694916	0.177966101694915	0.533898305084746	0.627118644067796	0.785310734463277	0.73728813559322	0.567796610169491	0.819209039548023	0.152542372881356	0.872881355932204	0.80225988700565	0.644067796610169	0.508474576271187	0.457627118644068	0.570621468926554	0.468926553672316	0.43728813559322	0.0254237288135593	0.516949152542373
8	ENSG00000005513	0.26271186440678	0.220338983050848	0.615819209039548	0.635593220338984	0.514124293785311	0.491525423728813	0.796610169491526	0.847457627118644	0.26271186440678	0.898305084745763	0.853107344632768	0.677966101694915	0.576271186440678	0.144067796610169	0.485875706214689	0.19774011299435	0.406779661016949	0.288135593220339	0.211864406779661
2	ENSG00000005810	0.0593220338983051	0.177966101694915	0.418079096045198	0.516949152542373	0.655367231638418	0.601694915254237	0.932203389830508	0.830508474576271	0.830508474576272	0.889830508474576	0.514124293785311	0.177966101694915	0.406779661016949	0.618644067796611	0.564971751412429	0.497175141242938	0.572881355932203	0.567796610169492	0.5
1	ENSG00000005812	0.0338983050847457	0.228813559322034	0.440677966101695	0.279661016949153	0.423728813559322	0.279661016949152	0.711864406779661	0.740112994350283	0.991525423728814	0.516949152542373	0.508474576271186	0.224576271186441	0.483050847457627	0.813559322033899	0.807909604519774	0.740112994350282	0.735593220338983	0.466101694915254	0.491525423728814
3	ENSG00000005882	0.254237288135593	0.279661016949153	0.466101694915254	0.305084745762712	0.23728813559322	0.26271186440678	0.432203389830508	0.389830508474576	0.169491525423729	0.254237288135593	0.531073446327684	0.60593220338983	0.711864406779661	0.779661016949152	0.887005649717514	0.807909604519774	0.922033898305085	0.788135593220339	0.805084745762712
9	ENSG00000005884	0.0508474576271186	0.110169491525424	0.423728813559322	0.245762711864407	0.559322033898305	0.313559322033899	0.728813559322034	0.892655367231638	0.516949152542373	0.830508474576271	0.751412429378531	0.402542372881356	0.593220338983051	0.525423728813559	0.536723163841808	0.677966101694915	0.691525423728814	0.550847457627119	0.754237288135593
2	ENSG00000005889	0.745762711864407	0.889830508474576	0.661016949152542	0.652542372881356	0.64406779661017	0.440677966101695	0.73728813559322	0.638418079096045	0.771186440677966	0.601694915254237	0.395480225988701	0.432203389830509	0.330508474576271	0.457627118644068	0.508474576271186	0.231638418079096	0.274576271186441	0.135593220338983	0.152542372881356
10	ENSG00000005893	0.474576271186441	0.567796610169491	0.53954802259887	0.38135593220339	0.254237288135593	0.228813559322034	0.864406779661017	0.785310734463277	0.822033898305085	0.516949152542373	0.395480225988701	0.25	0.101694915254237	0.432203389830508	0.711864406779661	0.361581920903955	0.688135593220339	0.576271186440678	0.38135593220339
9	ENSG00000005961	0.23728813559322	0.127118644067796	0.449152542372881	0.228813559322034	0.327683615819209	0.330508474576272	0.457627118644068	0.406779661016949	0.305084745762712	0.347457627118644	0.553672316384181	0.720338983050847	0.677966101694915	0.669491525423729	0.785310734463277	0.790960451977401	0.772881355932203	0.686440677966102	0.830508474576271
8	ENSG00000006007	0.364406779661017	0.5	0.514124293785311	0.338983050847458	0.401129943502825	0.211864406779661	0.516949152542373	0.88135593220339	0.838983050847458	0.864406779661017	0.677966101694915	0.398305084745763	0.525423728813559	0.694915254237288	0.536723163841808	0.468926553672316	0.511864406779661	0.271186440677966	0.533898305084745
10	ENSG00000006015	0.186440677966102	0.169491525423729	0.378531073446328	0.491525423728813	0.76271186440678	0.838983050847458	0.245762711864407	0.457627118644068	0.059322033898305	0.271186440677966	0.564971751412429	0.478813559322034	0.889830508474576	0.73728813559322	0.627118644067797	0.672316384180791	0.830508474576271	0.593220338983051	0.771186440677966
8	ENSG00000006016	0.38135593220339	0.254237288135593	0.596045197740113	0.711864406779661	0.740112994350282	0.64406779661017	0.805084745762712	0.915254237288135	0.669491525423729	0.932203389830508	0.779661016949152	0.203389830508474	0.618644067796611	0.415254237288135	0.163841807909605	0.350282485875706	0.36271186440678	0.330508474576271	0.23728813559322
6	ENSG00000006025	0.0932203389830507	0.338983050847458	0.389830508474576	0.355932203389831	0.497175141242938	0.440677966101695	0.466101694915254	0.435028248587571	0.0338983050847457	0.483050847457627	0.542372881355932	0.61864406779661	0.957627118644067	0.669491525423728	0.621468926553672	0.779661016949153	0.691525423728814	0.754237288135593	0.771186440677966
9	ENSG00000006042	0.949152542372881	0.915254237288136	0.788135593220339	0.788135593220339	0.655367231638418	0.610169491525423	0.533898305084745	0.519774011299435	0.550847457627119	0.26271186440678	0.661016949152543	0.699152542372881	0.288135593220339	0.211864406779661	0.327683615819209	0.112994350282486	0.23728813559322	0.0677966101694915	0.0677966101694914
8	ENSG00000006062	0.432203389830509	0.347457627118644	0.299435028248588	0.279661016949153	0.429378531073446	0.576271186440678	0.347457627118644	0.463276836158192	0.169491525423729	0.296610169491526	0.451977401129944	0.805084745762712	0.932203389830509	0.923728813559322	0.677966101694915	0.72316384180791	0.844067796610169	0.406779661016949	0.669491525423729
2	ENSG00000006071	0.0593220338983051	0.101694915254237	0.285310734463277	0.305084745762712	0.344632768361582	0.355932203389831	0.440677966101695	0.418079096045197	0.389830508474577	0.474576271186441	0.474576271186441	0.627118644067797	0.974576271186441	0.813559322033898	0.796610169491525	0.774011299435028	0.816949152542373	0.830508474576272	0.847457627118644
