Phylostratum	GeneID	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School
2	ENSG00000004766	0.322523677396006	0.225712511867672	0.235693745983869	0.267899798184299	0.305014214344403	0.273507710772764	0.288128309770954	0.340830100871721	0.262404774059199	0.209283275036748	0.234635116978896	0.299072667913682	0.309994233151201	0.209591622249791	0.165059975215741	0.120933973332956
5	ENSG00000004779	0.100671086839572	0.17399532404928	0.0269421520949722	0.0587851245836227	0.0907685431919169	0.0865292744245537	0.0556670406934642	0.0689836278734612	0.137677061779076	0.224798968070683	0.0624629247581703	0.0801202913444684	0.0345538666636813	0.017885372995728	0.01594569400755	0.0211563773227743
5	ENSG00000004799	0.015398715898909	0.153656686781352	0.0634292586077308	0.077916003841982	0.164476123903165	0.0904909361459713	0.0980637893499686	0.077829387990045	0.0375199025583622	0.150975708323131	0.122989391123491	0.182946780543328	0.0389104884602618	0.0903306673097015	0.34872468490148	0.356883431158269
2	ENSG00000004864	0.284989079062948	0.206591136015515	0.421137169102743	0.342839578960428	0.273404193930246	0.345421117172508	0.511287473980231	0.428177879797408	0.357309138819462	0.137669384120011	0.231333431455187	0.320169815286255	0.567709922985269	0.277811189717729	0.287499061202425	0.359934056247734
3	ENSG00000004866	0.230715009127709	0.169487399953714	0.236110765354153	0.155903792533865	0.163516927428841	0.177719044133877	0.218190369544365	0.209104856539814	0.213350937650402	0.202091609486477	0.187525130349445	0.211445178047897	0.133151087461669	0.140094795079718	0.145218413646903	0.0897133760603459
1	ENSG00000004897	0.238137128454529	0.184165607153383	0.143595291165335	0.240874219861948	0.246628399214072	0.211036666490723	0.162858543552122	0.187859568047233	0.186260099897444	0.156800139096261	0.241979590520542	0.270970272835783	0.235602126999863	0.212958681253745	0.153375321809977	0.0984078993467883
5	ENSG00000004961	0.481205848134682	0.517130205395266	0.420563121220877	0.521563231467827	0.45153583907393	0.51281458232843	0.498970742102804	0.46952147637943	0.61412328823832	0.518844891379274	0.49242591189721	0.467936533853493	0.353471658150523	0.328851215082414	0.281986170250415	0.270226073726653
1	ENSG00000005007	0.27899948302697	0.177377599520424	0.190208190485098	0.195907020998279	0.190632354935768	0.185787213353788	0.201456521731846	0.288831046411328	0.229828183574518	0.126399292089359	0.163064476828808	0.218940846355308	0.209942331812057	0.22978145816479	0.152516100317319	0.205039468248127
1	ENSG00000005022	0.361960303366186	0.18923162242328	0.189216984967538	0.307327347900622	0.215353478869472	0.400550527216999	0.226927129601248	0.236116468139482	0.2368592656307	0.0858685993272883	0.428794629307588	0.223422490292314	0.557340794012001	0.250735043496143	0.413354691342484	0.183434469877824
9	ENSG00000005059	0.141332979823444	0.154143209594817	0.207212546778033	0.260573063666463	0.236899443767341	0.143661687091274	0.304048406401766	0.189602877822312	0.067186734704589	0.116642385511923	0.239435813423123	0.247931199885082	0.17736756883026	0.16947574190836	0.156360999902047	0
5	ENSG00000005073	0.932780587223237	0.790743736293408	0.647706471855182	0.431592126733429	0.575412442772979	0.895860430472758	0.96650476175394	0.655977205245175	0.697959556984605	0.895899885901216	0.524983291666121	0.385242426960259	0.328547181465799	0.402061210012742	0.789811804421784	0
3	ENSG00000005100	0.0815377354957968	0.049775480359537	0.0585730795425179	0.0890936910666576	0.0483012108375392	0.0441311169920255	0.0802598554750373	0.117654294464532	0.0840292385790642	0.0209125534250071	0.0913065820454536	0.0783821555179327	0.0310884971665009	0.0299840103381736	0.0179602438751791	0.0463085703399718
4	ENSG00000005108	0.367883644524085	0.151591592412705	0.0743794181567075	0.0860793984810528	0.261337156599418	0.249042787677066	0.104588154328871	0	0.195211767538948	0.174194535770147	0	0.162816526423454	0.0203929691339348	0.209314041182649	0.069307530084173	0.346669941561449
4	ENSG00000005156	0.172262488020275	0.114097142209871	0.0788106727105446	0.117524603244258	0.166537893972464	0.123830472869547	0.156424707890944	0.150955938436652	0.166378958143961	0.0885051555386066	0.134188096186713	0.218839414962354	0.187513390565075	0.145234280593229	0.0660853897694184	0.0582247407278491
9	ENSG00000005175	0.482059701859838	0.441870219183322	0.49570586119814	0.476972721410854	0.442406692624625	0.426224676171082	0.395708170354265	0.446674786903793	0.495460606430745	0.332620578074155	0.4821176362655	0.456855935282855	0.396659078840576	0.486882427216232	0.372223255127735	0.659268594409515
9	ENSG00000005189	0.451059918846869	0.320200091508716	0.276269907356374	0.296609555732892	0.325925636011656	0.264036321585907	0.145378250771965	0.423626753886392	0.308120352770089	0.339348586876389	0.187821036683886	0.151204421749509	0.100301551291678	0.105207991691099	0.224485961875659	0.112944734752302
5	ENSG00000005194	0.371925060860196	0.340179966844186	0.382152734861599	0.331524070891007	0.317656147466771	0.360805379317566	0.419075542974246	0.371952301754538	0.344120552199065	0.263618582740284	0.289204959612684	0.375264568429753	0.269981024862649	0.315196720919576	0.239963665417095	0.281473051297704
3	ENSG00000005206	0.495986959469227	0.388460138558379	0.539539288903172	0.586863527131314	0.462976987094003	0.494526441108293	0.620671965405379	0.558928032352865	0.457334872800777	0.222038146856061	0.59154014757886	0.596468570107821	0.545736602975045	0.557675091087545	0.425024765281821	0.627623042648922
9	ENSG00000005238	0.224859912405613	0.221253331604254	0.373741828938753	0.250404735098267	0.230359427938401	0.213445991639968	0.299327515301887	0.215121251169158	0.247112537369186	0.138365604532495	0.241038392422333	0.314291775492758	0.282382944239104	0.194682448527955	0.143979924396602	0.182852233448992
5	ENSG00000005249	0.236730500361755	0.207146304790943	0.213768446023656	0.151429605574343	0.170036662450214	0.135300840070332	0.160962087159947	0.220722494256512	0.153972216563298	0.137639161246978	0.0922609222810168	0.175210786353854	0.105010327980409	0.0940638810470883	0.0519810618676182	0.0882215771248213
3	ENSG00000005302	0.301743887946004	0.26540561076792	0.201038364379808	0.189868980115212	0.206918542939387	0.189486048649927	0.171192862043737	0.275480613231909	0.214954019092683	0.241176109016995	0.199966475421556	0.214251631901583	0.125447537131609	0.163635653910624	0.175561499745235	0.241782651895479
2	ENSG00000005339	0.340226488490438	0.306944204678086	0.332906480991556	0.377832538244657	0.331641409872217	0.262291763676497	0.33290526342316	0.311781337036332	0.308722524927882	0.162803131983164	0.343159053783567	0.405018709502363	0.225478954963641	0.222008884477161	0.162143071848254	0.256753435273559
6	ENSG00000005379	0.651777356078288	0.551101093513704	0.669845797017959	0.600542277423273	0.53486335789933	0.663270991281599	0.654743391899786	0.635307498589481	0.616918612543557	0.412252301790525	0.575081760257641	0.635984849161402	0.526295168234322	0.421415984378596	0.453857095243798	0.555619475151054
10	ENSG00000005436	0.428935867536196	0.401175318136598	0.433569412802054	0.399132295805141	0.403461248693016	0.38534643101525	0.48631532179574	0.453487296437908	0.413968892497621	0.383522538476243	0.418787499182564	0.402463544842501	0.328293004851942	0.387496958390541	0.336724277269933	0.338567700915106
5	ENSG00000005448	0.227790486608378	0.208508440026514	0.222092983911149	0.269850397125538	0.241590766962501	0.22565528372138	0.219870345062702	0.200194895535929	0.147762925248948	0.172077606807608	0.198754533466042	0.296439760153613	0.0964365666323642	0.204263973585216	0.159669182833006	0.0602157043544342
9	ENSG00000005469	0.270202043736017	0.29008354161704	0.294615309149582	0.201017624472965	0.223387337550066	0.205893985046144	0.344173100099244	0.249601710020256	0.222107613713058	0.265065633585777	0.13156328943559	0.235068929745263	0.133082371514124	0.0751991270099999	0.0786064758299254	0.111757277256574
6	ENSG00000005471	0.118836425228481	0.175445398633665	0	0.27889076205358	0.107577384267503	0.0537606297462035	0	0.172849554772826	0.0779691521660105	0.146093537127915	0.28104377104575	0.0974965220227515	0.0987618093329515	0	0.238213935893539	0
5	ENSG00000005483	0.226100973579878	0.182159022847831	0.182989899646227	0.221181449927033	0.232550250914572	0.204399825339562	0.22237424272482	0.189932397357137	0.199359068595626	0.183158972800796	0.213713807637881	0.249419454051291	0.268064750625833	0.22686166442465	0.194740168827207	0.203463261557667
10	ENSG00000005486	0.255928026536636	0.242986292222145	0.272954222361246	0.300857810408632	0.223319670631597	0.279235621950247	0.267455616762337	0.267712561830139	0.255214391218465	0.223523826571576	0.256296462086456	0.25490488362124	0.300217385122415	0.274982067967347	0.268872187943424	0.267688981981972
8	ENSG00000005513	0.274702264376405	0.240713497813526	0.42844020918313	0.311448987772638	0.172598843317983	0.257434529519984	0.384513134875711	0.40679534722003	0.244274171679982	0.0272897198943039	0.159560684308902	0.203867470924445	0.196284515629852	0.222657469960296	0.537434035179375	0
2	ENSG00000005810	0.294061718793353	0.242758220413821	0.216077078942863	0.236469397777166	0.243471059531707	0.184674600925063	0.22436676498017	0.274983710227143	0.246756289453701	0.236473056983147	0.25165226537363	0.295339260374795	0.152865068532413	0.194830801376307	0.138190239845085	0.206196084357432
1	ENSG00000005812	0.157053323024959	0.0759933186011776	0.144994388208618	0.197799054051229	0.129902993423501	0.202527800945312	0.149792595621122	0.135001832264943	0.11768691574142	0.0355799947379205	0.274036658411844	0.124296811611594	0.29549715425282	0.284659421741817	0.193215607991471	0.237730024893899
3	ENSG00000005882	0.337469414169952	0.404599097053344	0.403924704591174	0.38556302769614	0.341307595219078	0.365795453894783	0.369487070983241	0.402932114612437	0.291762265011866	0.335640198616073	0.343710731896314	0.35286959973441	0.289449396483446	0.285629350652702	0.212715354352119	0.180139116701773
9	ENSG00000005884	0.21993437599896	0.208654652342662	0.135173391502592	0.195035319628351	0.231359439999382	0.152562695293017	0.157605971161082	0.139484660369953	0.229719733268522	0.228249662693604	0.167537788203432	0.235243081516858	0.174396685119637	0.248712678677645	0.165951151693181	0.165722986623008
2	ENSG00000005889	0.48451549954709	0.413191151529725	0.382311026215378	0.525652007189713	0.402196640744236	0.426113870968054	0.439877795016018	0.39738461417017	0.29354389781911	0.41294484089489	0.485044995500792	0.484880472009373	0.306945637673647	0.340468889395004	0.328777334490686	0.425203324495079
10	ENSG00000005893	0.44558699349985	0.324802412611928	0.231767779091856	0.445473683270047	0.492151700109217	0.433254238432018	0.460959847069241	0.394968206018708	0.478981588863877	0.327279151866966	0.514509898514102	0.520057787812263	0.552792122582854	0.560264487720965	0.553203950103323	0.520236128566047
9	ENSG00000005961	0.420297181629522	0.467772664880543	0.461141815437046	0.363436923908267	0.481557807322682	0.403477804460513	0.380968161595709	0.63358627946446	0.342018792666077	0.308741733594403	0.298932335659002	0.670918886283246	0.492582620442605	0.322053897699951	0.375222520001106	0.304487291735575
8	ENSG00000006007	0.353567981464129	0.309359175363964	0.286271456105794	0.367227092704162	0.318723643312557	0.332695882469966	0.354240706806563	0.170697453537738	0.250502823887971	0.310890404361999	0.414726124935719	0.316508880365718	0.225201355278329	0.149403531799334	0.0986858853900246	0.142178429951565
10	ENSG00000006015	0.33170728121123	0.346237613660012	0.498720793725594	0.457149791997045	0.221724681517398	0.315887299394302	0.453995041833486	0.439211591330447	0.388359544706183	0.163882949928822	0.480667254351228	0.260190823986529	0.337318108781986	0.287806445427156	0.303127748459994	0.415511132430921
8	ENSG00000006016	0.0313643266136334	0.212223545384998	0.485850732715983	0.34581489819996	0.220696900852132	0	0.51113189942827	0.18640248013974	0.259407780963633	0.062600629894049	0.206321025590993	0.133905342138167	0	0.288797452831309	0.153705658823309	0.0931762062948289
6	ENSG00000006025	0.440643864693059	0.327919968041719	0.305319318907701	0.370919188278924	0.362468058446074	0.393461197325262	0.338863728378002	0.421304819964469	0.43067485127548	0.293429272783542	0.376071271554664	0.457734231566648	0.367846693777192	0.25576701894776	0.192829466788935	0.297900323315616
9	ENSG00000006042	0.19326809696367	0.148315958749646	0.18569739059038	0.194391307794127	0.147035390018609	0.174867356902021	0.207534622522288	0.203442379859417	0.168174146191158	0.0862644191811305	0.208942429298323	0.183636811744979	0.205133776807349	0.137761133303381	0.142369204994171	0.137789840749105
8	ENSG00000006062	0.269160170750787	0.125280028529287	0.260929855229945	0.238474874014853	0.261286230460085	0.404720081097347	0.42352279323824	0.308641348383684	0.131127155690373	0	0.245122949116909	0.365139483066375	0.255252115977637	0.439785055628927	0.356532136060252	0.380307421384833
10	ENSG00000006118	0.515305460880416	0.400001360193041	0.535505531016342	0.549701633201071	0.446283107448358	0.532097174546724	0.590748821690538	0.631226342738916	0.491590883182988	0.267259453618393	0.534799456835422	0.541367322900886	0.37316571330616	0.460390342325392	0.280683818972664	0.304848667658305
1	ENSG00000006125	0.180541530220899	0.121001756948	0.153802606381894	0.143748338171636	0.145996311867234	0.121328025381922	0.160039823029644	0.172227498009136	0.142143412006917	0.0820428958130082	0.148693750149633	0.161768507319283	0.191715492827814	0.137307454131142	0.186687315658081	0.127950413469704
9	ENSG00000006282	0.254795338538474	0.204498377639244	0.249554503781386	0.227633773227067	0.14821926528213	0.183645150520989	0.308159144828807	0.21145535059364	0.228357073680654	0.114019686914152	0.202019195664212	0.1579105203749	0.132133311960268	0.18352828532577	0.174797817079989	0.143435010378244
3	ENSG00000006432	0.15440844596687	0.0419664027187943	0.0303090867045505	0.155236241273931	0.375599292925644	0.0408992297597717	0.0140450091803667	0.177687784297341	0.0494988805896826	0.0182313003337266	0.110099122466042	0.622296946278415	0.221450728443443	0.127724152548401	0.0490901744562322	0.321830768515111
1	ENSG00000006451	0.49076352184339	0.344808562760232	0.388929362667925	0.488679199698323	0.256727859544463	0.376755683628455	0.23884441847273	0.3366856712833	0.243142140193271	0.36638741267831	0.58090111922268	0.301908317965665	0.465239461966016	0.303633124249919	0.288436474749774	0.335579047598078
5	ENSG00000006453	0	0.387458650321075	0	0.143870581958672	0.13692697340057	0	0.106777767055301	0	0.232077052945247	0.774917300642149	0	0	0	0.0221831062633461	0	0
6	ENSG00000006459	0.499261345170671	0.478579230714888	0.347362413352108	0.537528990951392	0.419659405796032	0.609052937823515	0.448641071263056	0.521616588526899	0.574144624453609	0.514771505635702	0.550751295300155	0.417673046999867	0.193245328250327	0.549260915038554	0.542698238172238	0.663404664853912
2	ENSG00000006468	0.223150587145465	0.20921470325341	0.189842662973051	0.23895844864576	0.161408967976805	0.17450266217474	0.153080375247321	0.23895277800569	0.163358081141293	0.179759596599202	0.2809694230538	0.198585176440858	0.211824150551366	0.131973594849945	0.0769515980166544	0.0570022722442909
6	ENSG00000006530	0.274154410301568	0.251671553775718	0.197280122877977	0.195605922519379	0.215950743237282	0.177301403434388	0.259723562793752	0.321582813494256	0.269962720507748	0.261209221970927	0.158140945394596	0.242276727070958	0.0644839882417889	0.144334312846614	0.136610656469688	0.167997124055841
10	ENSG00000006534	0.0688246418145035	0.176285907368605	0.0218319669323348	0.211636889055557	0.276332851889194	0.336262743641472	0.05950448599411	0.147187124778669	0.0530451693013486	0	0.131662569242172	0.394750897507446	0.0358349416894557	0.0658164837387714	0.0172576106354357	0.0169052046530909
4	ENSG00000006576	0.142133558752988	0.163505462860834	0.145567433694243	0.18410551386573	0.191765463796249	0.116864219059636	0.108567774977976	0.257458513764138	0.145678264477076	0.104029097870306	0.127145886178488	0.197309805306905	0.0791147092152786	0.105002722143033	0.0640063567187079	0.0707667969119985
6	ENSG00000006607	0.317362311602094	0.279428677835738	0.287045933095495	0.321073458589388	0.362759311226371	0.309066294237862	0.315699286941236	0.316065937716087	0.292133954460504	0.252147186374961	0.318750110082708	0.404060374922114	0.22514357779012	0.329836520418898	0.286256589545757	0.280187074136586
10	ENSG00000006625	0.312643148659262	0.356473544380559	0.360861774091724	0.338898077531586	0.364384356985985	0.264858830486459	0.426789254649834	0.389886487131914	0.356302049322825	0.355069363213738	0.25486849615114	0.393499289193294	0.346455373900246	0.320035190292429	0.280666310645889	0.281481930870275
10	ENSG00000006634	0.351480698424836	0.273618456778717	0.332675449574108	0.385920546853016	0.296588935294803	0.305122239437353	0.293018516541964	0.413066013162525	0.311427981823426	0.229256502643085	0.349056930811858	0.30502089112304	0.204613468887134	0.155048066306375	0.328078574172657	0.220499757431923
