Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
2	ENSG00000004766	0.287876528982678	0.203927072918042	0.232354609422459	0.201499760981463	0.173833852296553	0.144862471839845	0.313131397985048	0.234158687191308	0.264264113242591	0.142819923751352	0.155668002341188	0.193224262356878	0.163976573243269	0.24927689111143	0.217239002258269	0.182476553417119	0.181352164115807	0.173918445750717	0.1280219392255
5	ENSG00000004779	0.04026506488134	0.0834649773110021	0.0278983680461419	0.0227200944249197	0.0338727444556418	0.0173462767373065	0.0408741917085562	0.0613497018071045	0.141684210987173	0.0314960646764169	0.0324878183599794	0.0543977492499546	0.0468830522736776	0.08828584776462	0.0516180584469525	0.0521971670094391	0.0355660721139256	0.0620155876248751	0.0489246782593389
5	ENSG00000004799	0.0281732122867679	2.22044604925032e-16	0.115317474688812	0.087724828860618	0.108307234145687	0	0.0625490250225014	0.245482426558854	0.0668371048619662	0.164623256244665	0.175049048800996	0.189485975298078	2.22044604925032e-16	0.173865137869864	0	0.0137794315302154	0.0346741741300019	0.0723837969007395	0
7	ENSG00000004838	0.273712808211361	0.0677225278197703	0.11404964789803	0.152981293176061	0.146865811887808	0.254255824156948	0.201339249190931	0.221927182172175	0.254608882460183	0.0639230905576668	0.137492559833001	0.201183651447592	0.29290537897902	0.166330835838739	0.242713923842599	0.283039145430397	0.292380789658505	0.309120502658336	0.353655691379374
2	ENSG00000004864	0.385573650538817	0.28626716829896	0.332622510601223	0.239105609657578	0.295219064155388	0.439883553047821	0.375848952555739	0.183024337562517	0.16078886123681	0.156838272894733	0.25942698972239	0.294395439614748	0.417160841520643	0.312435240267278	0.34458087542419	0.446386196011782	0.424744004821829	0.370853515046556	0.0843557876423382
3	ENSG00000004866	0.263810015819973	0.270553839425988	0.279548392488282	0.255613599131031	0.263629404571393	0.199765554640283	0.295690680303278	0.219682622304926	0.22563798659397	0.16369628825359	0.248182548644653	0.240915196807715	0.249770367290765	0.280015293101428	0.224473381135902	0.263226960981037	0.281958984466937	0.28431347321291	0.210136452153404
1	ENSG00000004897	0.260934611427893	0.189097041629473	0.230282320382306	0.207015020045241	0.0863174690514239	0.0821367645897934	0.278491552277538	0.153013235777911	0.228679690186895	0.123291161477873	0.193968111006004	0.149501791254836	0.0636221940270295	0.0853490439720471	0.155433027645721	0.0907305052091065	0.117753673976831	0.111194124184276	0.0735689542148434
5	ENSG00000004961	0.4948669142478	0.365856670856838	0.35419666357038	0.323847526202065	0.155247674853361	0.272820976087631	0.405443197423319	0.149737098517864	0.249873714237763	0.0627519519809495	0.350915977885555	0.474867565208244	2.22044604925032e-16	2.22044604925032e-16	0.183303988265789	0.120622781791848	0.154796677122222	0.332667797637865	0.365278592641546
1	ENSG00000005007	0.211001303364208	0.244711167999055	0.203177057704292	0.20930906391135	0.182945084536015	0.189134335589537	0.253235245796788	0.180930219066753	0.123729774306177	0.150513345874534	0.156471482007863	0.148332954347618	0.192363946357254	0.177119612046781	0.160532857191915	0.172519630914862	0.2153470119406	0.198988874322126	0.171860342160104
1	ENSG00000005022	0.35371650489979	0.398648798781121	0.347512538598863	0.236100200723678	0.241512975605486	0.285583197857073	0.380093552708884	0.305030600162609	0.417514638045443	0.368813926384859	0.38494693450231	0.409440603734582	0.299608218456656	0.300831500300339	0.348577764585644	0.344092489314136	0.337619980097729	0.308905370066584	0.355963457769837
9	ENSG00000005059	0.320890970297673	0.205535360027259	0.354026863010219	0.266560135263238	0.225891041308075	0.29170874611149	0.303069225367878	0.11927886455119	0.0715848751616084	0.135598399220291	0.283431814200174	0.21411130100106	0.186938173927705	0.120485266908268	0.03826318518314	0.0315723669657713	0.147410405760855	0	0.092550434761112
3	ENSG00000005100	0.200341786094475	0.163197624476398	0.113482737584855	0.15424480514357	0.043463250831026	0.0743360385601265	0.285142203076098	0.136986325498915	0.0891882599890092	0.0966374315555635	0.0716504961418672	0.0626134349546791	0.0291577087046892	0.0104462276287416	0.150557798069517	0.0530301980511058	0.0846384688021025	0.145910925760098	0.0471653048504733
4	ENSG00000005108	0.37780332874814	0.185251231087272	0.161112414856002	0.219636766599887	0	0.0550588008236515	0.260071675069929	0.205218940852212	0.26934634926648	0.0695054919762465	0.00588761170845703	0.0296204970462672	0	0.058717804477357	0	0	0.0352165621020682	0	0.183156535509261
4	ENSG00000005156	0.167747817727649	0.196611339104256	0.125800196552365	0.112434592628066	0.0904373112096794	0.1266477963292	0.106821847854315	0.200469534423472	0.160683937179153	0.18029933942157	0.145317946407627	0.106831658939672	0.0595742761612393	0.0620792277601659	0.09172623930572	0.0464640189905621	0.0632261256847705	0.0554770465119779	0.0803803016081793
9	ENSG00000005175	0.521115870791566	0.465977142161111	0.400753864051127	0.52313019613697	0.401918868156435	0.376686490976488	0.464177330222886	0.355917779797284	0.295463255475184	0.40262102947993	0.313504009309389	0.322019526472003	0.125055098466862	0.13444833633927	0.181574839793356	0.130429284211079	0.178769320302809	0.131665809810286	0.174519463290197
9	ENSG00000005189	0.38714773435266	0.379584188886505	0.355420773606068	0.327075807489697	0.271209648523018	0.268176821545077	0.421964501659398	0.40344335948108	0.392545299316783	0.248175300910521	0.288037790049356	0.309619904115916	0.384037082613273	0.286726690131163	0.325543394859459	0.407355640502966	0.420922889747019	0.380480884421145	0.217059097024678
5	ENSG00000005194	0.357734119215085	0.399239264534904	0.369967493358816	0.354090565312325	0.293761441614028	0.303479184810404	0.382359987782588	0.331043861282205	0.355297607353107	0.351092110696801	0.388385249228416	0.383668926602796	0.35163143064464	0.310813754936558	0.344187802136133	0.342901839109733	0.285754554279522	0.30064790293011	0.304905734211562
3	ENSG00000005206	0.562330524891735	0.464639701523374	0.543316060478634	0.473531844478877	0.466851429442008	0.487138490332443	0.540910233270234	0.455095871425126	0.296543249013623	0.52369948123634	0.510753658225607	0.421306595579757	0.354661493456565	0.377486867724641	0.46673170686558	0.412853459333879	0.442784311501397	0.423982868770278	0.282171291252928
9	ENSG00000005238	0.337169121642402	0.250072396218766	0.324066418771845	0.324925747469667	0.258675333885948	0.211841542260724	0.302143665529335	0.224423674301788	0.216894844657484	0.273364789736986	0.327380610318716	0.251661962701574	0.214486626274915	0.198916261143886	0.206569528178614	0.292207689681333	0.250250586029374	0.262349386168714	0.1762344767519
5	ENSG00000005249	0.170966839951134	0.139796705403307	0.152845989807044	0.136123967422174	0.170717408971702	0.165010013030794	0.150105477620233	0.167470327204027	0.167073338648715	0.169828101535623	0.167274137013285	0.131361517278957	0.253637158424439	0.0677947350436076	0.146649829683916	0.134759511136155	0.167253589368824	0.169203383451306	0.142435505864578
3	ENSG00000005302	0.182189526177985	0.150837006945643	0.152786075777709	0.180612167626698	0.18100056135619	0.123736169236817	0.176094669131632	0.127373536113923	0.156259005065214	0.135467500849395	0.124943022834993	0.133725293530671	0.184784116869914	0.123203133524467	0.150640475100371	0.159577578512598	0.139517362652089	0.170057980927022	0.126207598294896
2	ENSG00000005339	0.358681046923099	0.355673477138928	0.324124765239686	0.247602499936495	0.196191537281711	0.201110878654494	0.38672212650756	0.302929453505703	0.234346011805959	0.254169199514256	0.287705352076001	0.189873443964286	0.136656306517656	0.149974820293398	0.193221782203217	0.152013919309973	0.18640907355747	0.203830136835515	0.111660255778307
6	ENSG00000005379	0.43889708096822	0.52593806429746	0.485705363123005	0.448439025092885	0.501050452185306	0.449574664149006	0.413837817605056	0.495554635213453	0.491276269957157	0.501095264776924	0.513951723424149	0.456326699799471	0.501474224386166	0.418598322415974	0.432739525183198	0.50401152237376	0.474106702347067	0.443299821130617	0.456525933358129
10	ENSG00000005436	0.439410731364571	0.368915535570153	0.346819861163834	0.411287501241066	0.34595373386773	0.344452895658703	0.352544250692093	0.431778932968179	0.455865012073555	0.304551824789499	0.319993502002255	0.299956598017807	0.255912778199552	0.230274688347401	0.346874718648361	0.281874340236865	0.35390290677936	0.297645260277869	0.324074403571117
5	ENSG00000005448	0.253997980825225	0.24624970950912	0.254181692840742	0.190332482151521	0.278499473825449	0.258739156324186	0.254145974277988	0.206425339804209	0.237952352243959	0.230715760524697	0.256219309727941	0.275579135283692	0.275811262140829	0.23408820572111	0.302713544347917	0.353109433932701	0.340005910691349	0.36793607634709	0.289166984804634
9	ENSG00000005469	0.393346613011748	0.304675679841605	0.330804871333117	0.229714145859051	0.328030948705927	0.354273243978639	0.307909633602981	0.307012469503178	0.239083823162081	0.370098691780356	0.252529389990797	0.126309800630786	0.319889533775009	0.173980926956155	0.264071324700385	0.321779986926259	0.332725242449802	0.260632927191462	0.234096076566297
5	ENSG00000005483	0.221009665724563	0.254881709984171	0.235921116909043	0.19512343306176	0.202555186787888	0.170062591251479	0.248495354219882	0.211598735835197	0.210427659289646	0.194740288242155	0.178699358487009	0.201659385636802	0.226541504785366	0.217743693193186	0.184313279139476	0.190479763719414	0.200445962107856	0.184276191542041	0.236815449642142
10	ENSG00000005486	0.322152453571251	0.125926695469247	0.160147930135728	0.14836802947611	0.227278377807853	0.221112572442645	0.123875917542722	0.118839234724882	0.296859638993318	0.170220398686742	0.211778455121561	0.25298343390927	0.203892244989696	0.211456485073571	0.231664302138375	0.282901008607834	0.309742425739091	0.236771284494557	0.221624912103056
8	ENSG00000005513	0.235341096798834	0.216003463473415	0.149452221512431	0.116431895682755	0.220123811512906	0.293957438598601	0.226445392320973	0.197720848914192	0.113120661397477	0.18500695897584	0.172120858259495	0.131807811325001	0.10602657567488	0.0914633150784201	0.181186030351889	0.140930069541633	0.161017560852044	0.117591085010377	0.139408186289948
2	ENSG00000005810	0.256405774201116	0.238583405167901	0.239051891077754	0.21057564053508	0.157717718880984	0.15187924504146	0.330813572248966	0.213187795805819	0.273873330026517	0.189577878621379	0.177056850768145	0.154247779473473	0.15905590873194	0.183498193717549	0.200829175786412	0.185540664697329	0.192259776864791	0.200499851850684	0.127278310391265
1	ENSG00000005812	0.232430432183644	0.288567485508403	0.221850532340594	0.226728735109618	0.1708739665605	0.178272364664084	0.209848059475223	0.133622603806392	0.114861566441972	0.159136254885419	0.198183793239754	0.271849139413373	0.244709902351616	0.148682645460262	0.232090635838811	0.207098142300247	0.215799937325719	0.180868333052435	0.170481329205415
3	ENSG00000005882	0.387257183711246	0.369839895298682	0.353618433059327	0.293229459146132	0.249622424058101	0.309971861253492	0.356342782320542	0.30007354287698	0.261836378877142	0.282624015040194	0.33077285144722	0.295365836321371	0.395695661998741	0.375680867725411	0.388795183618498	0.444522621694749	0.451337397616308	0.426702487045082	0.320407180117626
9	ENSG00000005884	0.0523742240990623	0.176732808794634	0.161724091325417	0.173298124611466	0.106967506816671	0.170948415887673	0.266838457210972	0.173719572983845	0.328786474227689	0.21909762393052	0.196295555796132	0.130272134801984	0.232299141956895	0.145813275438876	0.226263925373918	0.26085480367558	0.290870108195297	0.205046083231027	0.207274751277831
2	ENSG00000005889	0.365603998236465	0.382683932869405	0.414819503008278	0.291865648273013	0.253437543087617	0.181275630131166	0.512913285945903	0.398238343012531	0.313267997189312	0.318662532411826	0.294074293980537	0.278685411362029	0.136097390113582	0.15523587640438	0.366491811282653	0.388393687327035	0.344196105420425	0.289552685528792	0.355701116209444
10	ENSG00000005893	0.287138861204758	0.30986562281954	0.416083364614471	0.411678273374431	0.371313477172582	0.36147003862573	0.505026406129895	0.486210429785201	0.467369824736288	0.487165240394602	0.497823074069958	0.469943874187259	0.369427001445012	0.370039250480652	0.452338641262092	0.434870669655876	0.371719622570289	0.42137922474239	0.35459870248083
9	ENSG00000005961	0.283498994428503	0.330104360614071	0.446965658758582	0.50630277351867	0.523636835076086	0.272578777640806	0.451991417084148	0.37770262078507	0.470476618670409	0.541493262609535	0.601606069258981	0.596674564668325	0.586786018873785	0.509068051546372	0.663884064783253	0.577823422875183	0.653331720487467	0.543189429152645	0.493769362097106
8	ENSG00000006007	0.280271725678324	0.335833643008165	0.4285558904467	0.272960971290483	0.280875131000398	0.255306541578938	0.382809682503402	0.414397113375564	0.34433952072607	0.513547645842642	0.500228855397161	0.386015888518463	0.385132993644216	0.358905205491496	0.293072694673874	0.369344707666654	0.327011632944949	0.220100720529794	0.276252500128479
10	ENSG00000006015	0.413041203006105	0.347560126462956	0.437816741193101	0.434292061932464	0.390978261584541	0.481052642870092	0.411928814413173	0.376091792877339	0.276539572097466	0.480879219943422	0.451008795658584	0.354295151030022	0.362491841687884	0.302633427937352	0.322609712969094	0.395443871918337	0.468037407930853	0.291051006071977	0.173425419393605
8	ENSG00000006016	0.134231788274406	0.149347460316561	0.321092322048893	0.254951146152637	0.27814945821373	0.256488433737166	0.385921836877367	0.327810714901644	0.0553742906049963	0.346987703526445	0.311243521179084	0.136546641170099	0.168436960624465	0.158840042086811	0.194586537426378	0.314942657614116	0.292962032952553	0.24236523852862	0.309569764339319
6	ENSG00000006025	0.396629995350326	0.357089946879962	0.344772795162855	0.313627116840019	0.298287268676828	0.273546633735784	0.465216519186243	0.374553963384769	0.337212715118042	0.322167611839517	0.271914270876931	0.247303589153722	0.284402083635084	0.274193171366964	0.277738784430349	0.37084859038853	0.322177639599097	0.343894105923952	0.304566580762773
9	ENSG00000006042	0.271234420387996	0.246970440432011	0.268887973324637	0.241272491023039	0.242470310316318	0.238353955524519	0.303072361351231	0.233129736517365	0.22373377785029	0.258287084132195	0.236257348081346	0.275778548343266	0.230360695637502	0.192538027723308	0.245282299112291	0.246355107799824	0.272357430066838	0.288171258137591	0.205255788988482
8	ENSG00000006062	0.211140714272616	0.23753915767731	0.34439267464814	0.401711436476119	0.463667687784176	0.283805965107875	0.335649471901644	0.3866559006734	0.23599362115633	0.338900624263585	0.403222046824918	0.507424392996196	0.539631825454731	0.382509057984459	0.449295135354066	0.491998884368525	0.487624408856657	0.534828507236851	0.323956149510036
2	ENSG00000006071	0.101928880624896	0.155880268600643	0.162925533426956	0.172211134640256	0.151183698460875	0.151898887921169	0.224215459560684	0.17953709434675	0.177133672068348	0.171449341318026	0.201985703339435	0.175982712328876	0.185884758908524	0.210806085602181	0.234062373537346	0.213048248406788	0.22422097707017	0.226464842693966	0.16222944079299
