Phylostratum	GeneID	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School
10	ENSG00000003402	0.538461538461539	0.628205128205128	0.166666666666666	0.378205128205128	0.583333333333333	0.346153846153846	0.705128205128205	0.628205128205128	0.666666666666667	0.717948717948718	0.384615384615384	0.615384615384616	0.256410256410256	0.397435897435897	0.294871794871795	0.0256410256410256
10	ENSG00000003436	0.935897435897435	0.602564102564103	0.294871794871795	0.333333333333333	0.711538461538461	0.58974358974359	0.602564102564103	0.602564102564103	0.367521367521368	0.5	0.371794871794872	0.576923076923077	0.115384615384615	0.467948717948718	0.371794871794871	0.0256410256410256
8	ENSG00000003509	0.730769230769231	0.903846153846154	0.717948717948718	0.621794871794872	0.538461538461538	0.576923076923077	0.743589743589744	0.423076923076923	0.41025641025641	0.923076923076923	0.525641025641026	0.269230769230769	0.192307692307692	0.128205128205128	0.115384615384615	0.0256410256410256
2	ENSG00000003756	0.858974358974359	0.833333333333333	0.641025641025641	0.564102564102564	0.480769230769231	0.512820512820512	0.666666666666667	0.717948717948718	0.606837606837607	0.705128205128205	0.346153846153846	0.384615384615384	0.166666666666666	0.128205128205128	0.141025641025641	0.0256410256410256
2	ENSG00000003987	0.41025641025641	0.814102564102564	0.628205128205128	0.673076923076923	0.544871794871795	0.371794871794871	0.628205128205128	0.833333333333333	0.666666666666667	0.884615384615385	0.564102564102564	0.397435897435897	0.205128205128205	0.121794871794872	0.0512820512820513	0.153846153846154
6	ENSG00000003989	0.41025641025641	0.75	0.294871794871794	0.66025641025641	0.717948717948718	0.512820512820513	0.653846153846154	0.551282051282052	0.52991452991453	0.858974358974359	0.692307692307692	0.756410256410256	0.153846153846153	0.269230769230769	0.102564102564103	0.0256410256410256
5	ENSG00000004139	0.935897435897435	0.576923076923077	0.756410256410256	0.564102564102564	0.442307692307692	0.5	0.692307692307693	0.897435897435898	0.512820512820513	0.192307692307693	0.705128205128206	0.641025641025641	0.282051282051282	0.16025641025641	0.294871794871795	0.0256410256410256
5	ENSG00000004142	0.743589743589744	0.493589743589743	0.730769230769231	0.66025641025641	0.435897435897436	0.782051282051282	0.423076923076924	0.269230769230769	0.512820512820513	0.230769230769231	0.717948717948718	0.358974358974358	0.435897435897436	0.371794871794872	0.871794871794872	0.0256410256410256
5	ENSG00000004399	0.91025641025641	0.58974358974359	0.692307692307692	0.685897435897436	0.455128205128205	0.782051282051282	0.653846153846154	0.756410256410256	0.47008547008547	0.205128205128205	0.602564102564102	0.423076923076924	0.243589743589744	0.243589743589744	0.205128205128206	0.0256410256410256
3	ENSG00000004455	0.589743589743589	0.326923076923077	0.5	0.756410256410256	0.615384615384615	0.628205128205128	0.525641025641026	0.307692307692307	0.495726495726496	0.205128205128206	0.653846153846154	0.692307692307692	0.192307692307692	0.608974358974359	0.653846153846154	0.0256410256410256
10	ENSG00000004468	0.884615384615385	0.628205128205128	0.5	0.551282051282051	0.596153846153846	0.243589743589744	0.307692307692308	0.576923076923077	0.128205128205128	0.666666666666667	0.5	0.576923076923077	0.371794871794872	0.423076923076923	0.615384615384615	0.0769230769230769
3	ENSG00000004478	0.692307692307692	0.66025641025641	0.333333333333333	0.756410256410256	0.724358974358974	0.525641025641026	0.5	0.358974358974358	0.538461538461539	0.897435897435898	0.589743589743589	0.641025641025641	0.217948717948718	0.519230769230769	0.141025641025641	0.0256410256410256
1	ENSG00000004487	0.91025641025641	0.717948717948718	0.858974358974359	0.67948717948718	0.544871794871795	0.794871794871794	0.589743589743589	0.589743589743589	0.452991452991453	0.564102564102565	0.435897435897436	0.294871794871794	0.17948717948718	0.115384615384615	0.153846153846154	0.0256410256410256
7	ENSG00000004534	0.730769230769231	0.91025641025641	0.615384615384615	0.557692307692308	0.512820512820513	0.474358974358974	0.474358974358974	0.67948717948718	0.512820512820513	0.884615384615385	0.32051282051282	0.397435897435897	0.128205128205128	0.211538461538461	0.256410256410256	0.0256410256410256
5	ENSG00000004660	0.371794871794871	0.41025641025641	0.794871794871794	0.557692307692308	0.474358974358974	0.769230769230769	0.807692307692307	0.923076923076923	0.478632478632479	0.166666666666667	0.461538461538462	0.5	0.384615384615384	0.352564102564102	0.230769230769231	0.102564102564103
6	ENSG00000004700	0.756410256410256	0.782051282051282	0.628205128205129	0.557692307692307	0.544871794871795	0.435897435897436	0.628205128205128	0.461538461538461	0.666666666666667	0.923076923076923	0.5	0.461538461538461	0.153846153846154	0.147435897435897	0.153846153846154	0.0512820512820513
2	ENSG00000004766	0.705128205128205	0.673076923076923	0.435897435897436	0.608974358974359	0.57051282051282	0.461538461538461	0.67948717948718	0.602564102564102	0.615384615384615	0.91025641025641	0.461538461538461	0.487179487179487	0.166666666666667	0.153846153846154	0.128205128205128	0.0512820512820513
5	ENSG00000004779	0.538461538461539	0.775641025641026	0.82051282051282	0.480769230769231	0.442307692307692	0.461538461538462	0.705128205128205	0.32051282051282	0.581196581196581	0.91025641025641	0.282051282051282	0.17948717948718	0.115384615384615	0.41025641025641	0.82051282051282	0.0256410256410256
5	ENSG00000004799	0.115384615384616	0.544871794871795	0.0897435897435898	0.423076923076923	0.756410256410256	0.423076923076923	0.474358974358975	0.602564102564103	0.47008547008547	0.807692307692307	0.653846153846154	0.730769230769231	0.115384615384615	0.743589743589744	0.333333333333333	0.461538461538462
9	ENSG00000004809	0.474358974358974	0.756410256410256	0.615384615384616	0.756410256410256	0.621794871794871	0.67948717948718	0.756410256410256	0.461538461538462	0.444444444444445	0.833333333333333	0.871794871794872	0.576923076923077	0.448717948717948	0.205128205128205	0.102564102564103	0.0512820512820513
7	ENSG00000004838	0.435897435897435	0.358974358974359	0.512820512820513	0.512820512820513	0.416666666666667	0.871794871794872	0.615384615384616	0.615384615384615	0.632478632478632	0.0769230769230771	0.833333333333333	0.576923076923077	0.576923076923077	0.301282051282051	0.67948717948718	0.0769230769230769
2	ENSG00000004864	0.935897435897436	0.673076923076923	0.756410256410256	0.788461538461538	0.519230769230769	0.67948717948718	0.576923076923076	0.384615384615384	0.581196581196581	0.58974358974359	0.705128205128205	0.307692307692308	0.217948717948718	0.115384615384616	0.166666666666667	0.0256410256410256
3	ENSG00000004866	0.948717948717948	0.67948717948718	0.435897435897436	0.525641025641026	0.525641025641026	0.551282051282051	0.512820512820513	0.641025641025641	0.615384615384616	0.884615384615385	0.692307692307693	0.358974358974359	0.141025641025641	0.282051282051282	0.448717948717948	0.0256410256410256
1	ENSG00000004897	0.884615384615385	0.833333333333333	0.58974358974359	0.58974358974359	0.570512820512821	0.602564102564102	0.448717948717948	0.487179487179488	0.495726495726496	0.871794871794872	0.448717948717949	0.307692307692308	0.166666666666667	0.147435897435897	0.115384615384615	0.0256410256410256
5	ENSG00000004961	0.91025641025641	0.698717948717948	0.474358974358974	0.493589743589743	0.474358974358975	0.564102564102564	0.794871794871795	0.294871794871795	0.598290598290598	0.923076923076923	0.474358974358974	0.397435897435897	0.192307692307693	0.326923076923077	0.08974358974359	0.0256410256410256
1	ENSG00000005007	0.602564102564103	0.519230769230769	0.730769230769231	0.794871794871795	0.365384615384615	0.666666666666667	0.666666666666667	0.730769230769231	0.376068376068376	0.102564102564103	0.730769230769231	0.307692307692307	0.333333333333333	0.301282051282051	0.448717948717948	0.102564102564103
8	ENSG00000005020	0.794871794871795	0.769230769230769	0.269230769230769	0.474358974358975	0.596153846153846	0.461538461538461	0.564102564102564	0.435897435897436	0.623931623931624	0.884615384615385	0.371794871794872	0.576923076923076	0.115384615384616	0.326923076923077	0.5	0.0512820512820513
1	ENSG00000005022	0.576923076923077	0.397435897435897	0.307692307692307	0.532051282051282	0.564102564102564	0.756410256410256	0.384615384615384	0.243589743589744	0.478632478632479	0.243589743589743	0.692307692307692	0.602564102564103	0.730769230769231	0.583333333333333	0.974358974358974	0.0256410256410256
9	ENSG00000005059	0.487179487179488	0.512820512820513	0.371794871794871	0.634615384615385	0.544871794871795	0.487179487179487	0.705128205128205	0.538461538461538	0.598290598290598	0.858974358974359	0.58974358974359	0.435897435897436	0.333333333333333	0.314102564102564	0.08974358974359	0.0512820512820513
5	ENSG00000005073	0.115384615384615	0.512820512820513	0.756410256410256	0.788461538461539	0.57051282051282	0.935897435897436	0.846153846153846	0.576923076923077	0.649572649572649	0.717948717948718	0.717948717948718	0.423076923076923	0.282051282051282	0.134615384615384	0.192307692307693	0.0512820512820513
6	ENSG00000005075	0.487179487179487	0.333333333333333	0.871794871794872	0.801282051282051	0.403846153846154	0.564102564102564	0.705128205128205	0.5	0.495726495726496	0.0897435897435896	0.782051282051282	0.32051282051282	0.576923076923077	0.487179487179487	0.67948717948718	0.102564102564103
3	ENSG00000005100	0.897435897435898	0.801282051282051	0.730769230769231	0.615384615384615	0.42948717948718	0.487179487179487	0.705128205128205	0.397435897435897	0.683760683760684	0.743589743589744	0.41025641025641	0.282051282051282	0.17948717948718	0.147435897435897	0.128205128205128	0.0512820512820513
7	ENSG00000005102	0.32051282051282	0.698717948717949	0.923076923076923	0.807692307692307	0.455128205128205	0.769230769230769	0.615384615384615	0.641025641025641	0.623931623931624	0.782051282051282	0.67948717948718	0.307692307692308	0.192307692307692	0.0897435897435899	0.192307692307692	0.0512820512820513
4	ENSG00000005108	0.628205128205128	0.608974358974359	0.0897435897435896	0.423076923076923	0.685897435897435	0.371794871794872	0.628205128205128	0.628205128205128	0.786324786324786	0.871794871794872	0.615384615384615	0.615384615384615	0.435897435897436	0.173076923076923	0.166666666666667	0.0769230769230769
4	ENSG00000005156	0.910256410256411	0.769230769230769	0.807692307692307	0.711538461538462	0.538461538461538	0.538461538461538	0.576923076923077	0.358974358974359	0.581196581196581	0.666666666666667	0.602564102564103	0.32051282051282	0.166666666666667	0.0897435897435897	0.166666666666666	0.128205128205128
9	ENSG00000005175	0.807692307692307	0.788461538461538	0.666666666666667	0.628205128205128	0.532051282051282	0.551282051282051	0.525641025641026	0.358974358974359	0.675213675213675	0.897435897435897	0.41025641025641	0.307692307692308	0.166666666666666	0.121794871794872	0.153846153846153	0.0512820512820513
9	ENSG00000005189	0.858974358974359	0.717948717948718	0.858974358974359	0.67948717948718	0.442307692307692	0.448717948717949	0.474358974358974	0.525641025641026	0.581196581196581	0.67948717948718	0.576923076923077	0.256410256410256	0.115384615384616	0.173076923076923	0.141025641025641	0.0256410256410256
5	ENSG00000005194	0.91025641025641	0.67948717948718	0.641025641025641	0.698717948717948	0.487179487179487	0.846153846153846	0.538461538461539	0.5	0.606837606837607	0.5	0.512820512820513	0.346153846153846	0.294871794871794	0.121794871794872	0.256410256410256	0.0256410256410256
3	ENSG00000005206	0.423076923076923	0.403846153846154	0.846153846153846	0.717948717948718	0.397435897435897	0.551282051282052	0.897435897435898	0.769230769230769	0.444444444444444	0.0897435897435896	0.58974358974359	0.461538461538462	0.346153846153846	0.358974358974359	0.461538461538461	0.153846153846154
9	ENSG00000005238	0.897435897435898	0.551282051282051	0.641025641025641	0.602564102564102	0.512820512820513	0.666666666666667	0.58974358974359	0.756410256410256	0.393162393162393	0.141025641025641	0.551282051282051	0.717948717948718	0.282051282051282	0.262820512820513	0.256410256410256	0.0256410256410256
5	ENSG00000005249	0.756410256410256	0.878205128205128	0.641025641025641	0.384615384615385	0.58974358974359	0.474358974358974	0.551282051282051	0.615384615384616	0.658119658119658	0.923076923076923	0.294871794871795	0.512820512820513	0.205128205128205	0.128205128205128	0.192307692307692	0.0769230769230769
3	ENSG00000005302	0.666666666666667	0.852564102564103	0.564102564102564	0.653846153846154	0.423076923076923	0.512820512820513	0.615384615384615	0.641025641025641	0.538461538461538	0.974358974358974	0.551282051282051	0.217948717948718	0.166666666666667	0.211538461538462	0.166666666666667	0.0256410256410256
2	ENSG00000005339	0.910256410256411	0.929487179487179	0.461538461538461	0.634615384615385	0.467948717948718	0.384615384615384	0.423076923076924	0.576923076923077	0.649572649572649	0.987179487179487	0.576923076923077	0.397435897435897	0.192307692307693	0.128205128205128	0.115384615384615	0.0256410256410256
6	ENSG00000005379	0.564102564102564	0.435897435897436	0.730769230769231	0.775641025641026	0.442307692307692	0.794871794871795	0.782051282051282	0.858974358974359	0.547008547008547	0.217948717948718	0.67948717948718	0.5	0.294871794871795	0.173076923076923	0.32051282051282	0.0256410256410256
10	ENSG00000005436	0.461538461538462	0.82051282051282	0.512820512820513	0.512820512820513	0.653846153846154	0.525641025641026	0.58974358974359	0.551282051282051	0.64957264957265	0.935897435897435	0.435897435897436	0.666666666666667	0.102564102564102	0.16025641025641	0.205128205128205	0.0256410256410256
5	ENSG00000005448	0.564102564102565	0.416666666666666	0.756410256410256	0.826923076923077	0.583333333333333	0.897435897435898	0.730769230769231	0.564102564102565	0.444444444444444	0.32051282051282	0.692307692307693	0.615384615384616	0.230769230769231	0.32051282051282	0.230769230769231	0.0256410256410256
9	ENSG00000005469	0.512820512820513	0.775641025641026	0.461538461538462	0.352564102564102	0.544871794871795	0.474358974358974	0.871794871794872	0.666666666666667	0.743589743589743	0.91025641025641	0.358974358974359	0.512820512820513	0.166666666666667	0.173076923076923	0.294871794871795	0.0512820512820513
6	ENSG00000005471	0.858974358974359	0.365384615384616	0.679487179487179	0.602564102564103	0.647435897435897	0.487179487179487	0.5	0.551282051282052	0.572649572649573	0.41025641025641	0.346153846153846	0.384615384615384	0.0769230769230771	0.429487179487179	0.5	0.0256410256410256
5	ENSG00000005483	0.564102564102564	0.737179487179487	0.294871794871795	0.673076923076923	0.621794871794872	0.384615384615384	0.474358974358974	0.653846153846154	0.564102564102564	0.858974358974359	0.666666666666667	0.628205128205128	0.192307692307692	0.166666666666667	0.115384615384615	0.0256410256410256
10	ENSG00000005486	0.307692307692308	0.384615384615384	0.794871794871795	0.67948717948718	0.5	0.615384615384615	0.474358974358974	0.653846153846154	0.316239316239316	0.128205128205128	0.628205128205128	0.564102564102564	0.564102564102564	0.532051282051282	0.807692307692307	0.0512820512820513
8	ENSG00000005513	0.935897435897436	0.641025641025641	0.935897435897436	0.647435897435897	0.525641025641025	0.666666666666667	0.705128205128206	0.769230769230769	0.521367521367521	0.346153846153846	0.474358974358974	0.487179487179487	0.153846153846153	0.147435897435897	0.128205128205128	0.0256410256410256
2	ENSG00000005810	0.756410256410256	0.878205128205128	0.589743589743589	0.448717948717949	0.512820512820513	0.564102564102564	0.67948717948718	0.846153846153846	0.52991452991453	0.91025641025641	0.371794871794872	0.294871794871794	0.141025641025641	0.173076923076923	0.166666666666667	0.0512820512820513
1	ENSG00000005812	0.576923076923077	0.647435897435897	0.397435897435897	0.480769230769231	0.564102564102564	0.5	0.756410256410256	0.576923076923076	0.709401709401709	0.948717948717948	0.602564102564103	0.564102564102564	0.192307692307692	0.217948717948718	0.115384615384615	0.0512820512820513
3	ENSG00000005882	0.82051282051282	0.506410256410256	0.461538461538462	0.532051282051282	0.634615384615384	0.833333333333333	0.461538461538461	0.564102564102565	0.512820512820513	0.217948717948718	0.628205128205128	0.782051282051282	0.423076923076923	0.346153846153846	0.371794871794872	0.0256410256410256
9	ENSG00000005884	0.769230769230769	0.403846153846154	0.0384615384615384	0.455128205128205	0.615384615384615	0.756410256410256	0.551282051282051	0.5	0.76068376068376	0.487179487179487	0.641025641025641	0.666666666666667	0.628205128205129	0.423076923076923	0.282051282051282	0.102564102564103
2	ENSG00000005889	0.782051282051282	0.737179487179487	0.512820512820513	0.57051282051282	0.544871794871795	0.551282051282052	0.551282051282052	0.5	0.58974358974359	0.884615384615385	0.628205128205128	0.538461538461539	0.153846153846154	0.147435897435897	0.141025641025641	0.0512820512820513
10	ENSG00000005893	0.461538461538461	0.58974358974359	0.08974358974359	0.365384615384615	0.711538461538461	0.525641025641026	0.474358974358975	0.358974358974359	0.658119658119658	0.897435897435897	0.576923076923076	0.743589743589744	0.17948717948718	0.538461538461539	0.448717948717949	0.0256410256410256
9	ENSG00000005961	0.82051282051282	0.532051282051282	0.576923076923077	0.474358974358975	0.596153846153846	0.794871794871795	0.782051282051282	0.833333333333333	0.367521367521367	0.243589743589744	0.5	0.602564102564102	0.243589743589744	0.237179487179487	0.333333333333333	0.0256410256410256
5	ENSG00000005981	0.884615384615385	0.647435897435897	0.576923076923077	0.653846153846154	0.467948717948718	0.41025641025641	0.897435897435898	0.538461538461539	0.427350427350427	0.346153846153846	0.730769230769231	0.397435897435897	0.0705128205128207	0.310897435897436	0.141025641025641	0.0769230769230769
8	ENSG00000006007	0.551282051282052	0.692307692307692	0.538461538461539	0.602564102564103	0.583333333333333	0.717948717948718	0.653846153846154	0.333333333333333	0.726495726495726	0.935897435897436	0.551282051282052	0.256410256410256	0.192307692307692	0.147435897435897	0.217948717948718	0.0256410256410256
10	ENSG00000006015	0.333333333333333	0.275641025641026	0.833333333333333	0.583333333333333	0.326923076923077	0.525641025641026	0.858974358974359	0.628205128205129	0.316239316239316	0.0897435897435896	0.628205128205128	0.294871794871795	0.692307692307692	0.615384615384615	0.858974358974359	0.205128205128205
8	ENSG00000006016	0.230769230769231	0.461538461538461	0.846153846153846	0.794871794871795	0.333333333333333	0.628205128205129	0.782051282051282	0.512820512820513	0.615384615384615	0.205128205128205	0.692307692307693	0.41025641025641	0.128205128205128	0.647435897435897	0.384615384615384	0.307692307692308
6	ENSG00000006025	0.756410256410256	0.551282051282051	0.717948717948718	0.519230769230769	0.416666666666667	0.641025641025641	0.641025641025641	0.846153846153846	0.512820512820513	0.128205128205128	0.346153846153846	0.58974358974359	0.589743589743589	0.224358974358974	0.461538461538462	0.128205128205128
9	ENSG00000006042	0.948717948717948	0.628205128205128	0.628205128205129	0.621794871794872	0.525641025641026	0.794871794871795	0.705128205128205	0.423076923076923	0.615384615384615	0.333333333333333	0.666666666666667	0.551282051282051	0.269230769230769	0.128205128205128	0.0769230769230768	0.0512820512820513
8	ENSG00000006062	0.538461538461539	0.487179487179487	0.730769230769231	0.57051282051282	0.378205128205128	0.58974358974359	0.67948717948718	0.782051282051282	0.376068376068376	0.128205128205128	0.576923076923077	0.397435897435898	0.269230769230769	0.461538461538462	0.461538461538461	0.102564102564103
2	ENSG00000006071	0.551282051282051	0.435897435897436	0.961538461538461	0.737179487179487	0.384615384615385	0.769230769230769	0.67948717948718	0.961538461538461	0.401709401709402	0.153846153846154	0.602564102564102	0.346153846153846	0.192307692307693	0.307692307692307	0.217948717948718	0.128205128205128
10	ENSG00000006118	0.871794871794872	0.641025641025641	0.884615384615385	0.717948717948718	0.416666666666667	0.705128205128205	0.692307692307693	0.653846153846154	0.512820512820513	0.294871794871795	0.551282051282051	0.384615384615384	0.230769230769231	0.192307692307692	0.166666666666667	0.0256410256410256
1	ENSG00000006125	0.807692307692307	0.814102564102564	0.358974358974359	0.615384615384615	0.67948717948718	0.512820512820513	0.358974358974359	0.564102564102564	0.581196581196581	0.884615384615385	0.551282051282051	0.5	0.128205128205128	0.217948717948718	0.141025641025641	0.0512820512820513
